Código (SKU),Data da Venda,Canal de Venda,Quantidade Vendida,Receita Bruta (R$),Desconto (R$),Preço Realizado por Unidade (R$),Tipo de Venda
SKU_1418_MOS,30/12/2024,E-commerce,1,844.9,0.0,844.9,Venda
SKU_1635_TEA,30/12/2024,E-commerce,1,604.9,42.34,562.56,Venda
SKU_1598_NAV,30/12/2024,Varejo,1,489.9,0.0,489.9,Venda
SKU_1510_SNO,30/12/2024,E-commerce,1,834.9,0.0,834.9,Venda
SKU_1368_SNO,30/12/2024,Atacado,6,4469.4,1787.76,446.94,Venda
SKU_1462_MID,30/12/2024,Varejo,1,364.9,0.0,364.9,Venda
SKU_1344_MID,30/12/2024,Varejo,2,629.8,179.44,225.18,Venda
SKU_1551_ROS,30/12/2024,Atacado,10,2199.0,659.7,153.93,Venda
SKU_1542_PEA,30/12/2024,Varejo,1,469.9,0.0,469.9,Venda
SKU_1429_MAG,30/12/2024,Varejo,1,189.9,0.0,189.9,Venda
SKU_1327_GAR,30/12/2024,Atacado,3,779.7,311.88,155.94,Venda
SKU_1307_FOR,30/12/2024,E-commerce,1,219.9,63.81,156.09,Venda
SKU_1423_SAG,30/12/2024,Varejo,1,1199.9,0.0,1199.9,Venda
SKU_1540_BAL,30/12/2024,Varejo,1,169.9,0.0,169.9,Venda
SKU_1415_MID,30/12/2024,Atacado,3,1064.7,372.63,230.69,Venda
SKU_1441_IVO,30/12/2024,Atacado,8,9239.2,3233.76,750.68,Venda
SKU_1332_MOS,30/12/2024,Atacado,2,329.8,131.92,98.94,Venda
SKU_1374_BLU,30/12/2024,Varejo,1,189.9,35.66,154.24,Venda
SKU_1672_TEA,30/12/2024,Varejo,2,589.8,41.28,274.26,Venda
SKU_1476_CLO,30/12/2024,E-commerce,1,274.9,0.0,274.9,Venda
SKU_1394_EME,30/12/2024,E-commerce,1,469.9,32.89,437.01,Venda
SKU_1278_BAB,30/12/2024,Atacado,4,4119.6,1441.84,669.44,Venda
SKU_1586_EGR,30/12/2024,Atacado,4,1219.6,365.88,213.43,Venda
SKU_1590_MYS,30/12/2024,Atacado,3,569.7,199.38,123.44,Venda
SKU_1627_BAB,30/12/2024,Varejo,3,989.7,0.0,329.9,Venda
SKU_1409_PEA,30/12/2024,Varejo,1,209.9,14.69,195.21,Venda
SKU_1449_BLA,30/12/2024,Atacado,5,1624.5,568.55,211.19,Venda
SKU_1438_DEE,30/12/2024,Varejo,1,204.9,0.0,204.9,Venda
SKU_1472_MYS,30/12/2024,Atacado,3,1409.7,493.38,305.44,Venda
SKU_1434_ARM,30/12/2024,Varejo,1,209.9,14.69,195.21,Venda
SKU_1640_TEA,30/12/2024,Atacado,5,1099.5,439.8,131.94,Venda
SKU_1456_EME,30/12/2024,Atacado,10,3149.0,944.7,220.43,Venda
SKU_1498_LIG,30/12/2024,Atacado,6,2039.4,611.82,237.93,Venda
SKU_1541_POW,30/12/2024,Atacado,3,2024.7,708.63,438.69,Venda
SKU_1528_PAS,30/12/2024,Varejo,2,429.8,30.08,199.86,Venda
SKU_1559_SKY,30/12/2024,Varejo,1,1199.9,0.0,1199.9,Venda
SKU_1517_FOR,30/12/2024,Varejo,4,4799.6,0.0,1199.9,Venda
SKU_1448_SEA,30/12/2024,Atacado,10,1799.0,539.7,125.93,Venda
SKU_1568_FRE,30/12/2024,Varejo,3,704.7,0.0,234.9,Venda
SKU_1390_PAS,30/12/2024,Varejo,1,229.9,0.0,229.9,Venda
SKU_1677_VAN,30/12/2024,Atacado,8,4559.2,1367.76,398.93,Venda
SKU_1644_BAB,30/12/2024,E-commerce,1,319.9,22.39,297.51,Venda
SKU_1495_BLA,30/12/2024,Atacado,2,659.8,197.94,230.93,Venda
SKU_1500_MOS,30/12/2024,Atacado,8,2079.2,727.68,168.94,Venda
SKU_1637_BLU,30/12/2024,Atacado,3,2759.7,965.88,597.94,Venda
SKU_1366_PAL,30/12/2024,Atacado,5,2199.5,769.8,285.94,Venda
SKU_1319_ROS,30/12/2024,Varejo,3,569.7,168.24,133.82,Venda
SKU_1498_OLI,30/12/2024,Atacado,3,1019.7,305.91,237.93,Venda
SKU_1581_COB,30/12/2024,Varejo,1,854.9,0.0,854.9,Venda
SKU_1443_PRI,30/12/2024,Varejo,1,269.9,0.0,269.9,Venda
SKU_1309_OLI,30/12/2024,Atacado,2,729.8,328.4,200.7,Venda
SKU_1668_VAN,30/12/2024,Varejo,1,269.9,0.0,269.9,Venda
SKU_1569_PAS,30/12/2024,Varejo,1,219.9,0.0,219.9,Venda
SKU_1607_GAR,30/12/2024,Varejo,1,299.9,0.0,299.9,Venda
SKU_1571_WHI,30/12/2024,Atacado,4,999.6,349.84,162.44,Venda
SKU_1589_TUR,30/12/2024,Atacado,4,2719.6,951.84,441.94,Venda
SKU_1490_VAN,30/12/2024,Varejo,1,314.9,22.04,292.86,Venda
SKU_1628_POW,30/12/2024,Varejo,1,549.9,0.0,549.9,Venda
SKU_1551_ROS,30/12/2024,E-commerce,3,659.7,0.0,219.9,Venda
SKU_1379_SNO,30/12/2024,Atacado,3,1454.7,436.41,339.43,Venda
SKU_1565_BAB,30/12/2024,Varejo,1,359.9,0.0,359.9,Venda
SKU_1394_FOR,30/12/2024,Atacado,10,4699.0,1879.6,281.94,Venda
SKU_1309_OLI,30/12/2024,Atacado,8,2919.2,875.76,255.43,Venda
SKU_1449_BLA,30/12/2024,Varejo,1,324.9,0.0,324.9,Venda
SKU_1578_PAS,30/12/2024,E-commerce,1,124.9,0.0,124.9,Venda
SKU_1419_WHI,30/12/2024,Varejo,1,249.9,0.0,249.9,Venda
SKU_1564_NAV,30/12/2024,Atacado,5,2949.5,884.85,412.93,Venda
SKU_1388_BRI,30/12/2024,Atacado,8,2999.2,899.76,262.43,Venda
SKU_1492_BIR,30/12/2024,Atacado,5,1874.5,656.05,243.69,Venda
SKU_1308_PAS,30/12/2024,Atacado,4,1679.6,587.84,272.94,Venda
SKU_1328_LIG,30/12/2024,Varejo,1,264.9,79.02,185.88,Venda
SKU_1550_PAL,30/12/2024,Atacado,4,659.6,263.84,98.94,Venda
SKU_1458_PEA,30/12/2024,Atacado,3,1049.7,314.91,244.93,Venda
SKU_1448_SKY,30/12/2024,Atacado,12,2158.8,755.52,116.94,Venda
SKU_1419_WHI,30/12/2024,Varejo,2,499.8,0.0,249.9,Venda
SKU_1600_SHO,30/12/2024,Atacado,4,1579.6,552.84,256.69,Venda
SKU_1357_BLU,30/12/2024,Atacado,5,3324.5,997.35,465.43,Venda
SKU_1363_RAS,30/12/2024,Varejo,1,949.9,239.77,710.13,Venda
SKU_1383_TUR,30/12/2024,Atacado,5,899.5,314.8,116.94,Venda
SKU_1487_BRI,30/12/2024,Varejo,1,334.9,0.0,334.9,Venda
SKU_1461_PRI,30/12/2024,Atacado,4,4279.6,1711.84,641.94,Venda
SKU_1399_PAL,30/12/2024,Varejo,1,269.9,18.89,251.01,Venda
SKU_1514_PEA,30/12/2024,Varejo,1,829.9,0.0,829.9,Venda
SKU_1512_TEA,30/12/2024,Atacado,4,899.6,269.88,157.43,Venda
SKU_1565_BAB,30/12/2024,Varejo,1,359.9,0.0,359.9,Venda
SKU_1408_PAS,30/12/2024,Varejo,2,1839.8,0.0,919.9,Venda
SKU_1477_CLE,30/12/2024,Varejo,1,224.9,0.0,224.9,Venda
SKU_1444_OLI,30/12/2024,Varejo,1,239.9,0.0,239.9,Venda
SKU_1430_JAD,30/12/2024,Atacado,2,359.8,143.92,107.94,Venda
SKU_1468_MYS,30/12/2024,Varejo,1,529.9,0.0,529.9,Venda
SKU_1439_CER,30/12/2024,Atacado,4,739.6,221.88,129.43,Venda
SKU_1466_SAP,30/12/2024,E-commerce,1,269.9,0.0,269.9,Venda
SKU_1636_LIG,30/12/2024,Varejo,1,439.9,0.0,439.9,Venda
SKU_1593_LIG,30/12/2024,Varejo,3,434.7,0.0,144.9,Venda
SKU_1408_PAS,30/12/2024,Atacado,10,9199.0,3679.6,551.94,Venda
SKU_1308_PAS,30/12/2024,Varejo,1,419.9,92.79,327.11,Venda
SKU_1438_MOS,30/12/2024,Varejo,4,819.6,0.0,204.9,Venda
SKU_1380_MIN,30/12/2024,E-commerce,1,229.9,36.14,193.76,Venda
SKU_1600_LIG,30/12/2024,Varejo,1,394.9,0.0,394.9,Venda
SKU_1493_PEA,30/12/2024,Atacado,3,989.7,346.38,214.44,Venda
SKU_1557_TUR,30/12/2024,Varejo,2,399.8,0.0,199.9,Venda
SKU_1552_CLE,30/12/2024,Atacado,3,1979.7,593.91,461.93,Venda
SKU_1316_DEN,30/12/2024,Atacado,2,1029.8,463.4,283.2,Venda
SKU_1281_PIS,30/12/2024,Atacado,5,2649.5,794.85,370.93,Venda
SKU_1480_MEX,30/12/2024,E-commerce,2,739.8,0.0,369.9,Venda
SKU_1435_OLI,30/12/2024,E-commerce,1,1009.9,0.0,1009.9,Venda
SKU_1569_PAS,30/12/2024,Varejo,1,219.9,0.0,219.9,Venda
SKU_1658_BAB,30/12/2024,Varejo,1,879.9,0.0,879.9,Venda
SKU_1586_JAD,30/12/2024,Atacado,3,914.7,320.13,198.19,Venda
SKU_1515_SEA,30/12/2024,Varejo,3,584.7,40.92,181.26,Venda
SKU_1574_COB,30/12/2024,Atacado,10,6049.0,2117.1,393.19,Venda
SKU_1354_CLE,30/12/2024,E-commerce,1,924.9,191.23,733.67,Venda
SKU_1626_BAB,30/12/2024,Varejo,2,1079.8,0.0,539.9,Venda
SKU_1351_SAG,30/12/2024,Varejo,1,689.9,193.76,496.14,Venda
SKU_1470_WHI,30/12/2024,Atacado,10,9199.0,2759.7,643.93,Venda
SKU_1642_OFF,30/12/2024,Atacado,5,1124.5,337.35,157.43,Venda
SKU_1337_MAG,30/12/2024,Varejo,1,184.9,52.98,131.92,Venda
SKU_1543_FLA,30/12/2024,Atacado,4,2939.6,1028.84,477.69,Venda
SKU_1486_OLI,30/12/2024,E-commerce,1,289.9,0.0,289.9,Venda
SKU_1447_OLI,30/12/2024,Varejo,1,239.9,16.79,223.11,Venda
SKU_1509_HOT,30/12/2024,Varejo,1,319.9,0.0,319.9,Venda
SKU_1617_MIN,30/12/2024,Atacado,3,494.7,148.41,115.43,Venda
SKU_1567_POW,30/12/2024,E-commerce,1,689.9,0.0,689.9,Venda
SKU_1623_SER,30/12/2024,Varejo,1,914.9,0.0,914.9,Venda
SKU_1423_SAG,30/12/2024,Varejo,3,3599.7,251.97,1115.91,Venda
SKU_1418_CLE,30/12/2024,E-commerce,1,844.9,0.0,844.9,Venda
SKU_1434_ARM,30/12/2024,Atacado,10,2099.0,734.6,136.44,Venda
SKU_1581_BIR,30/12/2024,Atacado,8,6839.2,2393.68,555.69,Venda
SKU_1533_DUS,30/12/2024,Varejo,1,164.9,0.0,164.9,Venda
SKU_1615_MOS,30/12/2024,Varejo,1,464.9,0.0,464.9,Venda
SKU_1588_PAS,30/12/2024,E-commerce,1,489.9,0.0,489.9,Venda
SKU_1355_PAS,30/12/2024,E-commerce,2,349.8,103.88,122.96,Venda
SKU_1610_PRI,30/12/2024,Varejo,1,184.9,0.0,184.9,Venda
SKU_1276_WHI,30/12/2024,Varejo,1,174.9,46.63,128.27,Venda
SKU_1410_JAD,30/12/2024,Varejo,2,2279.8,159.58,1060.11,Venda
SKU_1674_PAS,30/12/2024,Atacado,10,2299.0,804.6,149.44,Venda
SKU_1525_OLI,30/12/2024,E-commerce,1,289.9,0.0,289.9,Venda
SKU_1643_PAS,30/12/2024,Varejo,1,224.9,0.0,224.9,Venda
SKU_1503_CER,30/12/2024,Atacado,6,1379.4,482.76,149.44,Venda
SKU_1533_CER,30/12/2024,Varejo,1,164.9,11.54,153.36,Venda
SKU_1310_EGR,30/12/2024,E-commerce,1,239.9,67.23,172.67,Venda
SKU_1562_BLU,30/12/2024,Varejo,1,309.9,0.0,309.9,Venda
SKU_1581_BIR,30/12/2024,Varejo,2,1709.8,0.0,854.9,Venda
SKU_1533_DUS,30/12/2024,Atacado,6,989.4,296.82,115.43,Venda
SKU_1373_SKY,30/12/2024,Varejo,2,379.8,90.96,144.42,Venda
SKU_1446_GAR,30/12/2024,E-commerce,1,269.9,0.0,269.9,Venda
SKU_1384_CRE,30/12/2024,Varejo,1,519.9,139.01,380.89,Venda
SKU_1346_PEA,30/12/2024,Varejo,4,1059.6,224.8,208.7,Venda
SKU_1585_BLA,30/12/2024,Atacado,8,2559.2,895.68,207.94,Venda
SKU_1520_ROY,30/12/2024,Atacado,4,899.6,269.88,157.43,Venda
SKU_1343_IVO,30/12/2024,E-commerce,1,314.9,85.55,229.35,Venda
SKU_1305_MAR,30/12/2024,E-commerce,1,349.9,81.93,267.97,Venda
SKU_1571_WHI,30/12/2024,Atacado,5,1249.5,374.85,174.93,Venda
SKU_1501_SAL,30/12/2024,Atacado,3,509.7,152.91,118.93,Venda
SKU_1594_WHI,30/12/2024,Varejo,1,499.9,0.0,499.9,Venda
SKU_1474_DEN,30/12/2024,E-commerce,1,1059.9,0.0,1059.9,Venda
SKU_1466_PRI,30/12/2024,E-commerce,1,269.9,0.0,269.9,Venda
SKU_1605_VAN,30/12/2024,Atacado,8,1759.2,791.68,120.94,Venda
SKU_1479_FUC,30/12/2024,Atacado,5,2774.5,832.35,388.43,Venda
SKU_1325_LIG,30/12/2024,Atacado,10,2999.0,899.7,209.93,Venda
SKU_1606_SEA,30/12/2024,Atacado,5,5424.5,1898.6,705.18,Venda
SKU_1405_FLA,30/12/2024,Varejo,1,214.9,15.04,199.86,Venda
SKU_1559_SKY,30/12/2024,Varejo,2,2399.8,0.0,1199.9,Venda
SKU_1483_POW,30/12/2024,Atacado,3,974.7,389.88,194.94,Venda
SKU_1455_ROY,30/12/2024,Atacado,6,2009.4,703.26,217.69,Venda
SKU_1294_COR,30/12/2024,Atacado,6,1199.4,419.76,129.94,Venda
SKU_1579_DEN,30/12/2024,Varejo,2,459.8,0.0,229.9,Venda
SKU_1572_BAL,30/12/2024,Atacado,6,839.4,251.82,97.93,Venda
SKU_1532_BRI,30/12/2024,Atacado,6,5879.4,1763.82,685.93,Venda
SKU_1553_DEN,30/12/2024,Atacado,2,509.8,152.94,178.43,Venda
SKU_1544_OLI,30/12/2024,Varejo,2,399.8,0.0,199.9,Venda
SKU_1463_DUS,30/12/2024,Atacado,2,519.8,155.94,181.93,Venda
SKU_1404_ARM,30/12/2024,Varejo,1,1019.9,0.0,1019.9,Venda
SKU_1539_PEA,30/12/2024,Atacado,4,1399.6,419.88,244.93,Venda
SKU_1657_EME,30/12/2024,Varejo,1,214.9,0.0,214.9,Venda
SKU_1647_BLA,30/12/2024,Atacado,5,1699.5,509.85,237.93,Venda
SKU_1510_SNO,30/12/2024,E-commerce,1,834.9,0.0,834.9,Venda
SKU_1602_PAS,30/12/2024,Atacado,2,459.8,137.94,160.93,Venda
SKU_1352_HUN,30/12/2024,Atacado,6,1679.4,587.76,181.94,Venda
SKU_1586_JAD,30/12/2024,Atacado,3,914.7,365.88,182.94,Venda
SKU_1557_SAG,30/12/2024,Varejo,1,199.9,0.0,199.9,Venda
SKU_1410_ROS,30/12/2024,Varejo,4,4559.6,0.0,1139.9,Venda
SKU_1659_MOS,30/12/2024,Varejo,1,1024.9,0.0,1024.9,Venda
SKU_1488_IVO,30/12/2024,Varejo,4,1359.6,0.0,339.9,Venda
SKU_1444_OLI,30/12/2024,Atacado,5,1199.5,419.8,155.94,Venda
SKU_1647_ARM,30/12/2024,E-commerce,1,339.9,0.0,339.9,Venda
SKU_1668_DEN,30/12/2024,E-commerce,1,269.9,0.0,269.9,Venda
SKU_1463_DUS,30/12/2024,Varejo,2,519.8,36.38,241.71,Venda
SKU_1389_SHO,30/12/2024,E-commerce,1,139.9,0.0,139.9,Venda
SKU_1305_MAR,30/12/2024,Varejo,1,349.9,57.8,292.1,Venda
SKU_1570_MEX,30/12/2024,Atacado,4,2859.6,857.88,500.43,Venda
SKU_1499_RAS,30/12/2024,E-commerce,1,259.9,0.0,259.9,Venda
SKU_1421_LIG,30/12/2024,E-commerce,3,689.7,0.0,229.9,Venda
SKU_1621_PAS,30/12/2024,Atacado,8,1879.2,751.68,140.94,Venda
SKU_1368_SNO,30/12/2024,E-commerce,1,744.9,112.6,632.3,Venda
SKU_1287_NAV,30/12/2024,Atacado,8,3039.2,1367.68,208.94,Venda
SKU_1679_GAR,30/12/2024,Varejo,2,1839.8,0.0,919.9,Venda
SKU_1479_FUC,30/12/2024,Varejo,1,554.9,0.0,554.9,Venda
SKU_1624_PRI,30/12/2024,Atacado,3,629.7,220.38,136.44,Venda
SKU_1475_MIN,30/12/2024,E-commerce,1,249.9,0.0,249.9,Venda
SKU_1349_SEA,30/12/2024,Atacado,6,1259.4,503.76,125.94,Venda
SKU_1336_PIN,30/12/2024,Varejo,1,349.9,58.85,291.05,Venda
SKU_1619_PAS,30/12/2024,Atacado,8,1599.2,559.68,129.94,Venda
SKU_1658_BAB,30/12/2024,Atacado,3,2639.7,1055.88,527.94,Venda
SKU_1381_WHI,30/12/2024,Atacado,6,1649.4,494.82,192.43,Venda
SKU_1299_BRI,30/12/2024,Atacado,5,1099.5,329.85,153.93,Venda
SKU_1368_SNO,30/12/2024,Varejo,1,744.9,194.3,550.6,Venda
SKU_1541_POW,30/12/2024,E-commerce,1,674.9,0.0,674.9,Venda
SKU_1637_WHI,30/12/2024,Atacado,3,2759.7,965.88,597.94,Venda
SKU_1648_RAS,30/12/2024,Atacado,6,4199.4,1469.76,454.94,Venda
SKU_1624_ARM,30/12/2024,E-commerce,1,209.9,14.69,195.21,Venda
SKU_1314_BLU,30/12/2024,Varejo,1,289.9,56.36,233.54,Venda
SKU_1277_BAB,30/12/2024,Varejo,1,264.9,60.31,204.59,Venda
SKU_1622_CLO,30/12/2024,Varejo,2,539.8,0.0,269.9,Venda
SKU_1580_WHI,30/12/2024,Varejo,1,189.9,0.0,189.9,Venda
SKU_1610_MEX,30/12/2024,Varejo,3,554.7,0.0,184.9,Venda
SKU_1489_TEA,30/12/2024,Varejo,1,369.9,0.0,369.9,Venda
SKU_1428_SKY,30/12/2024,Atacado,6,2939.4,881.82,342.93,Venda
SKU_1367_VAN,30/12/2024,Varejo,3,539.7,125.88,137.94,Venda
SKU_1670_SAP,30/12/2024,Atacado,4,579.6,173.88,101.43,Venda
SKU_1476_CLO,30/12/2024,E-commerce,1,274.9,0.0,274.9,Venda
SKU_1343_NAV,30/12/2024,Varejo,1,314.9,49.52,265.38,Venda
SKU_1436_BLU,30/12/2024,Varejo,1,279.9,0.0,279.9,Venda
SKU_1630_LIM,30/12/2024,E-commerce,2,669.8,0.0,334.9,Venda
SKU_1629_CLO,30/12/2024,E-commerce,1,254.9,0.0,254.9,Venda
SKU_1570_HON,30/12/2024,Atacado,2,1429.8,428.94,500.43,Venda
SKU_1315_WHI,30/12/2024,Atacado,5,1724.5,603.55,224.19,Venda
SKU_1609_SAP,30/12/2024,Varejo,2,539.8,0.0,269.9,Venda
SKU_1421_SER,30/12/2024,Atacado,8,1839.2,643.68,149.44,Venda
SKU_1309_LIG,30/12/2024,Varejo,2,729.8,159.12,285.34,Venda
SKU_1280_PRI,30/12/2024,Atacado,4,1999.6,699.84,324.94,Venda
SKU_1458_PEA,30/12/2024,Atacado,10,3499.0,1049.7,244.93,Venda
SKU_1278_MOS,30/12/2024,Varejo,2,2059.8,555.74,752.03,Venda
SKU_1621_PAS,30/12/2024,E-commerce,1,234.9,0.0,234.9,Venda
SKU_1439_SHO,30/12/2024,E-commerce,1,184.9,12.94,171.96,Venda
SKU_1316_DEN,30/12/2024,Atacado,8,4119.2,1441.68,334.69,Venda
SKU_1551_ROS,30/12/2024,Atacado,6,1319.4,593.76,120.94,Venda
SKU_1468_MYS,30/12/2024,Atacado,3,1589.7,556.38,344.44,Venda
SKU_1428_COB,30/12/2024,E-commerce,1,489.9,0.0,489.9,Venda
SKU_1555_RAS,30/12/2024,Atacado,3,569.7,227.88,113.94,Venda
SKU_1563_WHI,30/12/2024,Varejo,2,299.8,0.0,149.9,Venda
SKU_1601_AQU,30/12/2024,Atacado,6,4409.4,1543.26,477.69,Venda
SKU_1304_TUR,30/12/2024,Atacado,5,2474.5,989.8,296.94,Venda
SKU_1444_OLI,30/12/2024,Atacado,8,1919.2,575.76,167.93,Venda
SKU_1476_CLO,30/12/2024,Varejo,1,274.9,0.0,274.9,Venda
SKU_1552_CLE,30/12/2024,Atacado,5,3299.5,989.85,461.93,Venda
SKU_1643_PAS,30/12/2024,Atacado,2,449.8,134.94,157.43,Venda
SKU_1670_SAP,30/12/2024,Varejo,3,434.7,0.0,144.9,Venda
SKU_1494_EGR,30/12/2024,Atacado,5,5424.5,1898.6,705.18,Venda
SKU_1471_LIG,30/12/2024,E-commerce,1,204.9,0.0,204.9,Venda
SKU_1618_SAL,30/12/2024,Varejo,2,359.8,0.0,179.9,Venda
SKU_1284_HOT,30/12/2024,Varejo,1,709.9,185.77,524.13,Venda
SKU_1677_POW,30/12/2024,Varejo,1,569.9,0.0,569.9,Venda
SKU_1620_BLU,30/12/2024,Varejo,1,264.9,0.0,264.9,Venda
SKU_1376_BIR,30/12/2024,Atacado,3,854.7,299.13,185.19,Venda
SKU_1670_SAP,30/12/2024,E-commerce,2,289.8,0.0,144.9,Venda
SKU_1587_LIG,30/12/2024,Varejo,1,229.9,16.09,213.81,Venda
SKU_1320_FOR,30/12/2024,Atacado,6,899.4,359.76,89.94,Venda
SKU_1392_LIM,30/12/2024,Atacado,12,3538.8,1415.52,176.94,Venda
SKU_1629_ARM,30/12/2024,Atacado,4,1019.6,356.88,165.68,Venda
SKU_1454_BRI,30/12/2024,Atacado,2,299.8,119.92,89.94,Venda
SKU_1675_CRE,30/12/2024,E-commerce,1,764.9,53.54,711.36,Venda
SKU_1592_CER,30/12/2024,Atacado,2,419.8,146.92,136.44,Venda
SKU_1417_SNO,30/12/2024,E-commerce,1,279.9,0.0,279.9,Venda
SKU_1466_PRI,30/12/2024,E-commerce,1,269.9,0.0,269.9,Venda
SKU_1432_BRI,30/12/2024,Varejo,2,1439.8,0.0,719.9,Venda
SKU_1571_WHI,30/12/2024,Atacado,3,749.7,224.91,174.93,Venda
SKU_1593_FUC,30/12/2024,Atacado,6,869.4,347.76,86.94,Venda
SKU_1602_PAS,30/12/2024,Atacado,8,1839.2,551.76,160.93,Venda
SKU_1563_MEX,30/12/2024,Atacado,4,599.6,239.84,89.94,Venda
SKU_1342_BAB,30/12/2024,Varejo,1,349.9,69.01,280.89,Venda
SKU_1450_JAD,30/12/2024,Atacado,6,2459.4,860.76,266.44,Venda
SKU_1427_AQU,30/12/2024,Atacado,8,1599.2,559.68,129.94,Venda
SKU_1544_OLI,30/12/2024,Atacado,4,799.6,319.84,119.94,Venda
SKU_1289_AQU,30/12/2024,E-commerce,3,3089.7,761.64,776.02,Venda
SKU_1312_NAV,30/12/2024,E-commerce,2,499.8,137.64,181.08,Venda
SKU_1542_DEE,30/12/2024,Varejo,1,469.9,0.0,469.9,Venda
SKU_1360_WHI,30/12/2024,Atacado,6,1919.4,575.82,223.93,Venda
SKU_1323_AQU,30/12/2024,Atacado,2,579.8,202.92,188.44,Venda
SKU_1486_OLI,30/12/2024,Varejo,1,289.9,0.0,289.9,Venda
SKU_1406_SHO,30/12/2024,Atacado,3,1049.7,314.91,244.93,Venda
SKU_1485_PAS,30/12/2024,Atacado,6,3989.4,1595.76,398.94,Venda
SKU_1385_NAV,30/12/2024,Atacado,6,1739.4,608.76,188.44,Venda
SKU_1352_HUN,30/12/2024,Atacado,5,1399.5,489.8,181.94,Venda
SKU_1496_PAS,30/12/2024,Varejo,1,1134.9,0.0,1134.9,Venda
SKU_1318_MYS,30/12/2024,Atacado,10,2399.0,839.6,155.94,Venda
SKU_1308_CER,30/12/2024,Varejo,3,1259.7,200.34,353.12,Venda
SKU_1421_LIG,30/12/2024,Atacado,4,919.6,367.84,137.94,Venda
SKU_1592_SAG,30/12/2024,Varejo,1,209.9,0.0,209.9,Venda
SKU_1355_PAS,30/12/2024,Varejo,1,174.9,45.68,129.22,Venda
SKU_1386_COB,30/12/2024,Atacado,8,1719.2,601.76,139.68,Venda
SKU_1604_SNO,30/12/2024,Atacado,5,3024.5,907.35,423.43,Venda
SKU_1669_COR,30/12/2024,Varejo,1,199.9,0.0,199.9,Venda
SKU_1656_FUC,30/12/2024,Varejo,1,234.9,0.0,234.9,Venda
SKU_1450_MAG,30/12/2024,Atacado,6,2459.4,983.76,245.94,Venda
SKU_1422_MIN,30/12/2024,Atacado,8,2519.2,881.68,204.69,Venda
SKU_1608_MID,30/12/2024,Atacado,8,2439.2,731.76,213.43,Venda
SKU_1485_PAS,30/12/2024,Varejo,1,664.9,0.0,664.9,Venda
SKU_1572_MAR,30/12/2024,Atacado,4,559.6,223.84,83.94,Venda
SKU_1407_EME,30/12/2024,Varejo,1,214.9,15.04,199.86,Venda
SKU_1496_PAS,30/12/2024,Atacado,6,6809.4,2042.82,794.43,Venda
SKU_1519_BLU,30/12/2024,Varejo,3,1889.7,0.0,629.9,Venda
SKU_1672_TEA,30/12/2024,Varejo,1,294.9,0.0,294.9,Venda
SKU_1390_PAS,30/12/2024,Atacado,4,919.6,367.84,137.94,Venda
SKU_1652_TEA,30/12/2024,Atacado,4,879.6,263.88,153.93,Venda
SKU_1603_BUB,30/12/2024,Varejo,1,744.9,0.0,744.9,Venda
SKU_1666_PAS,30/12/2024,Varejo,1,799.9,0.0,799.9,Venda
SKU_1634_SAP,30/12/2024,E-commerce,1,979.9,0.0,979.9,Venda
SKU_1575_JAD,30/12/2024,Varejo,1,864.9,0.0,864.9,Venda
SKU_1534_HUN,30/12/2024,Varejo,3,599.7,41.97,185.91,Venda
SKU_1513_PAS,30/12/2024,E-commerce,1,214.9,0.0,214.9,Venda
SKU_1566_POW,30/12/2024,Atacado,12,12418.8,4346.64,672.68,Venda
SKU_1628_POW,30/12/2024,Atacado,5,2749.5,962.3,357.44,Venda
SKU_1645_MIN,30/12/2024,Atacado,4,1599.6,559.84,259.94,Venda
SKU_1399_CRE,30/12/2024,Varejo,3,809.7,56.67,251.01,Venda
SKU_1433_SAP,30/12/2024,Atacado,2,629.8,220.42,204.69,Venda
SKU_1325_PEA,30/12/2024,Atacado,6,1799.4,809.7,164.95,Venda
SKU_1636_LIG,30/12/2024,Atacado,4,1759.6,703.84,263.94,Venda
SKU_1611_BRI,30/12/2024,Varejo,1,219.9,0.0,219.9,Venda
SKU_1603_PEA,30/12/2024,Atacado,10,7449.0,2607.1,484.19,Venda
SKU_1498_OLI,30/12/2024,Atacado,4,1359.6,543.84,203.94,Venda
SKU_1371_HOT,30/12/2024,Atacado,4,1099.6,329.88,192.43,Venda
SKU_1482_MOS,30/12/2024,Varejo,1,444.9,31.14,413.76,Venda
SKU_1346_PEA,30/12/2024,Varejo,1,264.9,43.85,221.05,Venda
SKU_1555_RAS,30/12/2024,Atacado,8,1519.2,531.68,123.44,Venda
SKU_1557_TUR,30/12/2024,Varejo,2,399.8,0.0,199.9,Venda
SKU_1420_EGR,30/12/2024,Atacado,12,11878.8,4157.52,643.44,Venda
SKU_1633_DEN,30/12/2024,Varejo,1,234.9,0.0,234.9,Venda
SKU_1372_DEN,30/12/2024,Varejo,1,339.9,93.48,246.42,Venda
SKU_1608_WHI,30/12/2024,Varejo,1,304.9,0.0,304.9,Venda
SKU_1555_FUC,30/12/2024,Atacado,2,379.8,113.94,132.93,Venda
SKU_1278_BAB,30/12/2024,Atacado,8,8239.2,3707.68,566.44,Venda
SKU_1518_LIM,30/12/2024,Atacado,5,1174.5,352.35,164.43,Venda
SKU_1607_GAR,30/12/2024,Varejo,1,299.9,20.99,278.91,Venda
