Código (SKU),Data da Venda,Canal de Venda,Quantidade Vendida,Receita Bruta (R$),Desconto (R$),Preço Realizado por Unidade (R$),Tipo de Venda
SKU_1347_LIM,01/09/2024,Atacado,4,1159.6,405.84,188.44,Venda
SKU_1477_EME,01/09/2024,Atacado,5,1124.5,449.8,134.94,Venda
SKU_1549_PAS,01/09/2024,E-commerce,1,184.9,0.0,184.9,Venda
SKU_1530_PEA,01/09/2024,Atacado,8,1039.2,363.68,84.44,Venda
SKU_1407_EME,01/09/2024,Varejo,1,214.9,15.04,199.86,Venda
SKU_1489_TEA,01/09/2024,Varejo,1,369.9,0.0,369.9,Venda
SKU_1461_NAV,01/09/2024,Atacado,6,6419.4,1925.82,748.93,Venda
SKU_1490_VAN,01/09/2024,Atacado,8,2519.2,755.76,220.43,Venda
SKU_1477_CLE,01/09/2024,Atacado,8,1799.2,809.6,123.7,Venda
SKU_1643_EGR,01/09/2024,Atacado,2,449.8,157.44,146.18,Venda
SKU_1513_RAS,01/09/2024,Varejo,1,214.9,0.0,214.9,Venda
SKU_1336_PIN,01/09/2024,Varejo,1,349.9,53.91,295.99,Venda
SKU_1488_IVO,01/09/2024,Varejo,1,339.9,0.0,339.9,Venda
SKU_1614_VAN,01/09/2024,Varejo,1,444.9,0.0,444.9,Venda
SKU_1477_EME,01/09/2024,Varejo,1,224.9,0.0,224.9,Venda
SKU_1566_POW,01/09/2024,E-commerce,1,1034.9,72.44,962.46,Venda
SKU_1306_SPA,01/09/2024,Varejo,1,859.9,167.48,692.42,Venda
SKU_1375_COR,01/09/2024,Atacado,6,1589.4,635.76,158.94,Venda
SKU_1351_SAG,01/09/2024,Varejo,1,689.9,113.56,576.34,Venda
SKU_1288_BAB,01/09/2024,Varejo,1,239.9,66.68,173.22,Venda
SKU_1383_CLE,01/09/2024,Atacado,6,1079.4,431.76,107.94,Venda
SKU_1566_PEA,01/09/2024,Atacado,6,6209.4,2173.32,672.68,Venda
SKU_1390_PAS,01/09/2024,Atacado,8,1839.2,643.68,149.44,Venda
SKU_1590_HOT,01/09/2024,Varejo,4,759.6,0.0,189.9,Venda
SKU_1375_COR,01/09/2024,E-commerce,1,264.9,72.47,192.43,Venda
SKU_1361_BLU,01/09/2024,Atacado,2,379.8,113.94,132.93,Venda
SKU_1587_LIG,01/09/2024,Atacado,4,919.6,367.84,137.94,Venda
SKU_1377_CLO,01/09/2024,Atacado,3,779.7,311.88,155.94,Venda
SKU_1342_CRE,01/09/2024,Atacado,5,1749.5,612.3,227.44,Venda
SKU_1480_MEX,01/09/2024,E-commerce,1,369.9,0.0,369.9,Venda
SKU_1429_MAG,01/09/2024,Atacado,3,569.7,227.88,113.94,Venda
SKU_1620_SAG,01/09/2024,Varejo,1,264.9,0.0,264.9,Venda
SKU_1497_VAN,01/09/2024,Atacado,5,674.5,236.1,87.68,Venda
SKU_1548_CLO,01/09/2024,Atacado,2,949.8,379.92,284.94,Venda
SKU_1667_MID,01/09/2024,Varejo,1,209.9,0.0,209.9,Venda
SKU_1572_BAL,01/09/2024,Atacado,6,839.4,293.76,90.94,Venda
SKU_1306_FRE,01/09/2024,E-commerce,1,859.9,188.04,671.86,Venda
SKU_1509_HOT,01/09/2024,Atacado,4,1279.6,383.88,223.93,Venda
SKU_1674_WHI,01/09/2024,Atacado,6,1379.4,413.82,160.93,Venda
SKU_1531_SNO,01/09/2024,E-commerce,1,549.9,0.0,549.9,Venda
SKU_1646_BLU,01/09/2024,Varejo,1,204.9,0.0,204.9,Venda
SKU_1638_PEA,01/09/2024,Atacado,4,4559.6,1367.88,797.93,Venda
SKU_1539_PEA,01/09/2024,Varejo,1,349.9,0.0,349.9,Venda
SKU_1652_TEA,01/09/2024,Atacado,6,1319.4,461.76,142.94,Venda
SKU_1538_MAG,01/09/2024,Atacado,8,1679.2,587.68,136.44,Venda
SKU_1515_AQU,01/09/2024,Varejo,2,389.8,0.0,194.9,Venda
SKU_1316_DEN,01/09/2024,Varejo,1,514.9,124.65,390.25,Venda
SKU_1658_BAB,01/09/2024,Atacado,2,1759.8,615.92,571.94,Venda
SKU_1369_RAS,01/09/2024,E-commerce,1,159.9,25.29,134.61,Venda
SKU_1678_LIG,01/09/2024,E-commerce,1,714.9,0.0,714.9,Venda
SKU_1393_SKY,01/09/2024,Atacado,3,929.7,371.88,185.94,Venda
SKU_1443_BLU,01/09/2024,Atacado,2,539.8,161.94,188.93,Venda
SKU_1284_HOT,01/09/2024,Atacado,2,1419.8,496.92,461.44,Venda
SKU_1538_PAS,01/09/2024,Atacado,5,1049.5,367.3,136.44,Venda
SKU_1449_BLA,01/09/2024,Atacado,3,974.7,292.41,227.43,Venda
SKU_1649_FLA,01/09/2024,Atacado,10,2349.0,704.7,164.43,Venda
SKU_1491_CER,01/09/2024,Atacado,5,674.5,236.1,87.68,Venda
SKU_1540_MAG,01/09/2024,E-commerce,1,169.9,0.0,169.9,Venda
SKU_1538_MAG,01/09/2024,Varejo,1,209.9,0.0,209.9,Venda
SKU_1613_AQU,01/09/2024,Varejo,1,189.9,0.0,189.9,Venda
SKU_1409_PEA,01/09/2024,Varejo,1,209.9,0.0,209.9,Venda
SKU_1377_CLO,01/09/2024,E-commerce,1,259.9,39.72,220.18,Venda
SKU_1455_ROY,01/09/2024,Varejo,1,334.9,0.0,334.9,Venda
SKU_1617_MIN,01/09/2024,Varejo,1,164.9,0.0,164.9,Venda
SKU_1549_PAS,01/09/2024,Varejo,2,369.8,0.0,184.9,Venda
SKU_1536_FRE,01/09/2024,Atacado,5,1724.5,603.55,224.19,Venda
SKU_1475_MIN,01/09/2024,Varejo,1,249.9,0.0,249.9,Venda
SKU_1674_WHI,01/09/2024,Varejo,1,229.9,0.0,229.9,Venda
SKU_1495_FUC,01/09/2024,Atacado,3,989.7,296.91,230.93,Venda
SKU_1584_FLA,01/09/2024,Atacado,5,924.5,323.6,120.18,Venda
SKU_1329_NAV,01/09/2024,Atacado,2,549.8,192.42,178.69,Venda
SKU_1593_LIG,01/09/2024,E-commerce,1,144.9,0.0,144.9,Venda
SKU_1594_BAL,01/09/2024,Varejo,1,499.9,0.0,499.9,Venda
SKU_1494_EGR,01/09/2024,Atacado,8,8679.2,3037.76,705.18,Venda
SKU_1396_PAS,01/09/2024,Varejo,1,134.9,9.44,125.46,Venda
SKU_1411_BLU,01/09/2024,Varejo,1,224.9,15.74,209.16,Venda
SKU_1540_MAG,01/09/2024,Varejo,1,169.9,0.0,169.9,Venda
SKU_1341_PEA,01/09/2024,Varejo,1,179.9,31.62,148.28,Venda
SKU_1660_MAG,01/09/2024,Atacado,2,629.8,220.42,204.69,Venda
SKU_1407_OFF,01/09/2024,Atacado,5,1074.5,322.35,150.43,Venda
SKU_1427_BLA,01/09/2024,Varejo,2,399.8,0.0,199.9,Venda
SKU_1279_FUC,01/09/2024,Atacado,6,2729.4,818.82,318.43,Venda
SKU_1504_NAV,01/09/2024,E-commerce,1,339.9,0.0,339.9,Venda
SKU_1483_POW,01/09/2024,Atacado,4,1299.6,454.84,211.19,Venda
SKU_1327_HON,01/09/2024,Varejo,2,519.8,78.78,220.51,Venda
SKU_1534_HUN,01/09/2024,Varejo,2,399.8,0.0,199.9,Venda
SKU_1346_PEA,01/09/2024,Atacado,4,1059.6,370.84,172.19,Venda
SKU_1298_IVO,01/09/2024,E-commerce,1,179.9,39.2,140.7,Venda
SKU_1658_MYS,01/09/2024,Varejo,2,1759.8,0.0,879.9,Venda
SKU_1626_BAB,01/09/2024,Varejo,1,539.9,0.0,539.9,Venda
SKU_1442_EME,01/09/2024,Varejo,1,289.9,0.0,289.9,Venda
SKU_1593_FUC,01/09/2024,Varejo,4,579.6,40.56,134.76,Venda
SKU_1462_OFF,01/09/2024,Varejo,1,364.9,0.0,364.9,Venda
SKU_1524_BLU,01/09/2024,Varejo,1,369.9,0.0,369.9,Venda
SKU_1368_TUR,01/09/2024,Varejo,2,1489.8,426.64,531.58,Venda
SKU_1584_FLA,01/09/2024,Atacado,2,369.8,129.44,120.18,Venda
SKU_1374_SAL,01/09/2024,Varejo,1,189.9,54.4,135.5,Venda
SKU_1353_MAG,01/09/2024,Varejo,1,189.9,56.65,133.25,Venda
SKU_1361_MEX,01/09/2024,Atacado,5,949.5,332.3,123.44,Venda
SKU_1382_HOT,01/09/2024,Atacado,5,949.5,379.8,113.94,Venda
SKU_1634_NAV,01/09/2024,Atacado,4,3919.6,1175.88,685.93,Venda
SKU_1472_EME,01/09/2024,Varejo,1,469.9,0.0,469.9,Venda
SKU_1404_ARM,01/09/2024,Varejo,3,3059.7,214.17,948.51,Venda
SKU_1446_SHO,01/09/2024,Atacado,6,1619.4,566.76,175.44,Venda
SKU_1649_GAR,01/09/2024,E-commerce,1,234.9,0.0,234.9,Venda
SKU_1584_FLA,01/09/2024,Atacado,5,924.5,323.6,120.18,Venda
SKU_1530_HON,01/09/2024,Varejo,1,129.9,0.0,129.9,Venda
SKU_1414_CLO,01/09/2024,Atacado,6,2039.4,611.82,237.93,Venda
SKU_1637_BLU,01/09/2024,Atacado,3,2759.7,1103.88,551.94,Venda
SKU_1662_LIG,01/09/2024,E-commerce,2,399.8,27.98,185.91,Venda
SKU_1333_MOS,01/09/2024,E-commerce,1,189.9,34.55,155.35,Venda
SKU_1306_FRE,01/09/2024,Varejo,1,859.9,235.66,624.24,Venda
SKU_1506_PAL,01/09/2024,Varejo,1,229.9,16.09,213.81,Venda
SKU_1634_NAV,01/09/2024,Varejo,2,1959.8,137.18,911.31,Venda
SKU_1604_CLE,01/09/2024,E-commerce,1,604.9,0.0,604.9,Venda
SKU_1419_WHI,01/09/2024,Atacado,5,1249.5,437.3,162.44,Venda
SKU_1498_LIG,01/09/2024,Varejo,1,339.9,0.0,339.9,Venda
SKU_1345_ARM,01/09/2024,Atacado,2,2399.8,959.92,719.94,Venda
SKU_1340_SNO,01/09/2024,Atacado,6,6869.4,2747.76,686.94,Venda
SKU_1381_WHI,01/09/2024,Atacado,8,2199.2,769.68,178.69,Venda
SKU_1439_CER,01/09/2024,Atacado,3,554.7,166.41,129.43,Venda
SKU_1619_IVO,01/09/2024,Varejo,2,399.8,0.0,199.9,Venda
SKU_1372_SEA,01/09/2024,Atacado,4,1359.6,543.84,203.94,Venda
SKU_1288_BAB,01/09/2024,E-commerce,1,239.9,55.8,184.1,Venda
SKU_1522_MOS,01/09/2024,Atacado,2,299.8,119.92,89.94,Venda
SKU_1647_BLA,01/09/2024,Varejo,4,1359.6,0.0,339.9,Venda
SKU_1495_BLA,01/09/2024,Varejo,2,659.8,0.0,329.9,Venda
SKU_1364_TEA,01/09/2024,Atacado,6,2759.4,827.82,321.93,Venda
SKU_1571_BIR,01/09/2024,Atacado,4,999.6,299.88,174.93,Venda
SKU_1593_FUC,01/09/2024,Varejo,1,144.9,0.0,144.9,Venda
SKU_1282_BAL,01/09/2024,E-commerce,1,214.9,37.28,177.62,Venda
SKU_1311_NAV,01/09/2024,Atacado,6,5279.4,1583.82,615.93,Venda
SKU_1353_MAG,01/09/2024,Varejo,1,189.9,49.52,140.38,Venda
SKU_1667_LIG,01/09/2024,Varejo,1,209.9,0.0,209.9,Venda
SKU_1499_HOT,01/09/2024,Varejo,1,259.9,0.0,259.9,Venda
SKU_1527_FUC,01/09/2024,Atacado,5,4549.5,1364.85,636.93,Venda
SKU_1548_CLO,01/09/2024,Atacado,3,1424.7,427.41,332.43,Venda
SKU_1527_FUC,01/09/2024,Atacado,2,1819.8,727.92,545.94,Venda
SKU_1467_FUC,01/09/2024,Varejo,1,204.9,0.0,204.9,Venda
SKU_1427_AQU,01/09/2024,Varejo,1,199.9,0.0,199.9,Venda
SKU_1385_NAV,01/09/2024,Atacado,3,869.7,260.91,202.93,Venda
SKU_1528_DEN,01/09/2024,Atacado,5,1074.5,376.1,139.68,Venda
SKU_1297_MIN,01/09/2024,Atacado,5,1149.5,344.85,160.93,Venda
SKU_1425_LIG,01/09/2024,E-commerce,2,419.8,0.0,209.9,Venda
SKU_1523_CRE,01/09/2024,E-commerce,1,374.9,0.0,374.9,Venda
SKU_1648_FLA,01/09/2024,Atacado,6,4199.4,1469.76,454.94,Venda
SKU_1321_FLA,01/09/2024,Varejo,1,149.9,24.0,125.9,Venda
SKU_1660_NAV,01/09/2024,Atacado,4,1259.6,503.84,188.94,Venda
SKU_1417_SNO,01/09/2024,Varejo,1,279.9,19.59,260.31,Venda
SKU_1300_TEA,01/09/2024,Varejo,1,1149.9,213.58,936.32,Venda
SKU_1655_TEA,01/09/2024,Varejo,1,644.9,0.0,644.9,Venda
SKU_1379_WHI,01/09/2024,Atacado,5,2424.5,727.35,339.43,Venda
SKU_1433_SAP,01/09/2024,Varejo,1,314.9,0.0,314.9,Venda
SKU_1605_COR,01/09/2024,E-commerce,1,219.9,0.0,219.9,Venda
SKU_1453_PRI,01/09/2024,Atacado,4,939.6,328.88,152.68,Venda
SKU_1436_BLU,01/09/2024,Varejo,2,559.8,39.18,260.31,Venda
SKU_1365_BUB,01/09/2024,Varejo,1,499.9,126.29,373.61,Venda
SKU_1539_PEA,01/09/2024,Varejo,1,349.9,0.0,349.9,Venda
SKU_1457_MAG,01/09/2024,Varejo,1,159.9,0.0,159.9,Venda
SKU_1316_DEN,01/09/2024,Atacado,4,2059.6,617.88,360.43,Venda
SKU_1606_COB,01/09/2024,Varejo,1,1084.9,0.0,1084.9,Venda
SKU_1609_SAP,01/09/2024,Atacado,10,2699.0,1079.6,161.94,Venda
SKU_1528_DEN,01/09/2024,Atacado,5,1074.5,322.35,150.43,Venda
SKU_1612_SNO,01/09/2024,Varejo,1,329.9,0.0,329.9,Venda
SKU_1597_SHO,01/09/2024,Varejo,1,529.9,0.0,529.9,Venda
SKU_1459_OFF,01/09/2024,Atacado,5,1049.5,314.85,146.93,Venda
SKU_1613_AQU,01/09/2024,Varejo,1,189.9,0.0,189.9,Venda
SKU_1446_GAR,01/09/2024,Varejo,1,269.9,0.0,269.9,Venda
SKU_1279_FUC,01/09/2024,Varejo,4,1819.6,513.6,326.5,Venda
SKU_1644_PEA,01/09/2024,Varejo,2,639.8,0.0,319.9,Venda
SKU_1291_SAL,01/09/2024,Varejo,1,239.9,71.22,168.68,Venda
SKU_1528_DEN,01/09/2024,Atacado,4,859.6,300.88,139.68,Venda
SKU_1627_BAB,01/09/2024,Atacado,4,1319.6,395.88,230.93,Venda
SKU_1437_AQU,01/09/2024,Varejo,1,164.9,0.0,164.9,Venda
SKU_1558_MEX,01/09/2024,Varejo,2,659.8,0.0,329.9,Venda
SKU_1554_PIS,01/09/2024,Varejo,1,1034.9,72.44,962.46,Venda
SKU_1535_NAV,01/09/2024,Atacado,10,3049.0,1067.1,198.19,Venda
SKU_1674_PAS,01/09/2024,Atacado,5,1149.5,402.3,149.44,Venda
SKU_1416_AQU,01/09/2024,Varejo,2,559.8,0.0,279.9,Venda
SKU_1615_SHO,01/09/2024,Atacado,6,2789.4,1115.76,278.94,Venda
SKU_1496_PAS,01/09/2024,E-commerce,1,1134.9,0.0,1134.9,Venda
SKU_1338_PAS,01/09/2024,Atacado,4,819.6,245.88,143.43,Venda
SKU_1435_OLI,01/09/2024,Atacado,10,10099.0,3534.6,656.44,Venda
SKU_1578_PAS,01/09/2024,Varejo,1,124.9,0.0,124.9,Venda
SKU_1447_OLI,01/09/2024,Varejo,1,239.9,0.0,239.9,Venda
SKU_1469_SAL,01/09/2024,Varejo,2,589.8,41.28,274.26,Venda
SKU_1655_SNO,01/09/2024,Varejo,1,644.9,0.0,644.9,Venda
SKU_1540_MAG,01/09/2024,Atacado,8,1359.2,543.68,101.94,Venda
SKU_1383_TUR,01/09/2024,Varejo,1,179.9,44.57,135.33,Venda
SKU_1363_RAS,01/09/2024,Atacado,5,4749.5,1662.3,617.44,Venda
SKU_1533_DUS,01/09/2024,Atacado,4,659.6,197.88,115.43,Venda
SKU_1666_PAS,01/09/2024,Varejo,1,799.9,0.0,799.9,Venda
SKU_1403_AQU,01/09/2024,Varejo,3,1154.7,80.82,357.96,Venda
SKU_1460_FUC,01/09/2024,E-commerce,1,174.9,12.24,162.66,Venda
SKU_1418_CLE,01/09/2024,Atacado,6,5069.4,2027.76,506.94,Venda
SKU_1570_MEX,01/09/2024,Varejo,1,714.9,0.0,714.9,Venda
SKU_1523_CRE,01/09/2024,Atacado,8,2999.2,1049.68,243.69,Venda
SKU_1348_NAV,01/09/2024,Varejo,1,649.9,126.01,523.89,Venda
SKU_1664_PIN,01/09/2024,Atacado,6,1979.4,791.76,197.94,Venda
SKU_1665_SAG,01/09/2024,Varejo,2,499.8,0.0,249.9,Venda
SKU_1406_SHO,01/09/2024,Varejo,3,1049.7,73.47,325.41,Venda
SKU_1501_OLI,01/09/2024,Atacado,6,1019.4,356.76,110.44,Venda
SKU_1422_PIN,01/09/2024,Varejo,1,314.9,0.0,314.9,Venda
SKU_1670_PEA,01/09/2024,E-commerce,1,144.9,0.0,144.9,Venda
SKU_1610_MEX,01/09/2024,Atacado,8,1479.2,443.76,129.43,Venda
SKU_1640_IVO,01/09/2024,Varejo,1,219.9,0.0,219.9,Venda
SKU_1539_BLA,01/09/2024,Varejo,1,349.9,0.0,349.9,Venda
SKU_1428_SKY,01/09/2024,E-commerce,1,489.9,34.29,455.61,Venda
SKU_1501_OLI,01/09/2024,Varejo,1,169.9,0.0,169.9,Venda
SKU_1293_TEA,01/09/2024,Atacado,6,1829.4,548.82,213.43,Venda
SKU_1662_PIS,01/09/2024,Varejo,1,199.9,13.99,185.91,Venda
SKU_1636_LIG,01/09/2024,Atacado,4,1759.6,615.84,285.94,Venda
SKU_1589_CER,01/09/2024,Atacado,5,3399.5,1019.85,475.93,Venda
SKU_1617_DEN,01/09/2024,Varejo,2,329.8,0.0,164.9,Venda
SKU_1626_BAB,01/09/2024,Atacado,8,4319.2,1295.76,377.93,Venda
SKU_1293_TEA,01/09/2024,Varejo,1,304.9,52.36,252.54,Venda
SKU_1340_SNO,01/09/2024,Atacado,5,5724.5,2003.6,744.18,Venda
SKU_1494_EGR,01/09/2024,Atacado,2,2169.8,759.44,705.18,Venda
SKU_1568_FRE,01/09/2024,E-commerce,1,234.9,0.0,234.9,Venda
SKU_1562_CLO,01/09/2024,E-commerce,3,929.7,0.0,309.9,Venda
SKU_1528_DEN,01/09/2024,Atacado,3,644.7,225.66,139.68,Venda
SKU_1578_TEA,01/09/2024,Atacado,3,374.7,131.16,81.18,Venda
SKU_1567_PRI,01/09/2024,E-commerce,1,689.9,0.0,689.9,Venda
SKU_1315_BLA,01/09/2024,Atacado,3,1034.7,310.41,241.43,Venda
SKU_1615_SHO,01/09/2024,Varejo,2,929.8,0.0,464.9,Venda
SKU_1439_CER,01/09/2024,E-commerce,1,184.9,0.0,184.9,Venda
SKU_1427_BLA,01/09/2024,Atacado,4,799.6,239.88,139.93,Venda
SKU_1387_BAB,01/09/2024,Atacado,3,479.7,167.88,103.94,Venda
SKU_1354_AQU,01/09/2024,Varejo,2,1849.8,397.84,725.98,Venda
SKU_1502_PEA,01/09/2024,Atacado,2,419.8,125.94,146.93,Venda
SKU_1393_SKY,01/09/2024,Varejo,1,309.9,0.0,309.9,Venda
SKU_1493_CLO,01/09/2024,Varejo,1,329.9,0.0,329.9,Venda
SKU_1371_WHI,01/09/2024,Atacado,4,1099.6,439.84,164.94,Venda
SKU_1289_AQU,01/09/2024,Atacado,5,5149.5,1802.3,669.44,Venda
SKU_1421_SER,01/09/2024,Atacado,3,689.7,206.91,160.93,Venda
SKU_1552_SAP,01/09/2024,Atacado,3,1979.7,692.88,428.94,Venda
SKU_1317_BLU,01/09/2024,E-commerce,1,214.9,48.72,166.18,Venda
SKU_1287_NAV,01/09/2024,Varejo,1,379.9,103.02,276.88,Venda
SKU_1478_COB,01/09/2024,Atacado,5,974.5,292.35,136.43,Venda
SKU_1351_HON,01/09/2024,Atacado,3,2069.7,620.91,482.93,Venda
SKU_1482_SHO,01/09/2024,Varejo,2,889.8,0.0,444.9,Venda
SKU_1472_MYS,01/09/2024,Varejo,3,1409.7,0.0,469.9,Venda
SKU_1459_OFF,01/09/2024,Atacado,3,629.7,188.91,146.93,Venda
SKU_1449_NAV,01/09/2024,E-commerce,1,324.9,0.0,324.9,Venda
SKU_1532_EME,01/09/2024,Atacado,2,1959.8,587.94,685.93,Venda
SKU_1591_MYS,01/09/2024,E-commerce,1,889.9,0.0,889.9,Venda
SKU_1415_BAB,01/09/2024,E-commerce,1,354.9,0.0,354.9,Venda
SKU_1488_IVO,01/09/2024,Atacado,6,2039.4,713.76,220.94,Venda
SKU_1428_COB,01/09/2024,Varejo,1,489.9,0.0,489.9,Venda
SKU_1632_SAP,01/09/2024,Varejo,1,184.9,12.94,171.96,Venda
SKU_1513_RAS,01/09/2024,Atacado,6,1289.4,386.82,150.43,Venda
SKU_1381_WHI,01/09/2024,Atacado,4,1099.6,384.84,178.69,Venda
SKU_1655_SNO,01/09/2024,Atacado,4,2579.6,902.84,419.19,Venda
SKU_1455_ROY,01/09/2024,Atacado,5,1674.5,502.35,234.43,Venda
SKU_1556_SAL,01/09/2024,Varejo,3,614.7,0.0,204.9,Venda
SKU_1288_BAB,01/09/2024,Atacado,3,719.7,215.91,167.93,Venda
SKU_1605_COR,01/09/2024,Varejo,2,439.8,0.0,219.9,Venda
SKU_1567_POW,01/09/2024,E-commerce,1,689.9,0.0,689.9,Venda
SKU_1575_JAD,01/09/2024,Varejo,1,864.9,0.0,864.9,Venda
SKU_1318_MYS,01/09/2024,Atacado,4,959.6,335.84,155.94,Venda
SKU_1309_OLI,01/09/2024,Varejo,1,364.9,61.75,303.15,Venda
SKU_1418_MOS,01/09/2024,Atacado,6,5069.4,1774.26,549.19,Venda
SKU_1602_PAS,01/09/2024,Atacado,3,689.7,241.38,149.44,Venda
SKU_1392_LIM,01/09/2024,E-commerce,3,884.7,0.0,294.9,Venda
SKU_1527_TEA,01/09/2024,Varejo,1,909.9,0.0,909.9,Venda
SKU_1599_WHI,01/09/2024,Atacado,4,1879.6,751.84,281.94,Venda
SKU_1353_MAG,01/09/2024,E-commerce,1,189.9,42.24,147.66,Venda
SKU_1600_LIG,01/09/2024,Atacado,5,1974.5,592.35,276.43,Venda
SKU_1604_CLE,01/09/2024,Varejo,1,604.9,42.34,562.56,Venda
SKU_1674_WHI,01/09/2024,Atacado,3,689.7,275.88,137.94,Venda
SKU_1497_VAN,01/09/2024,Varejo,1,134.9,9.44,125.46,Venda
SKU_1628_POW,01/09/2024,Atacado,2,1099.8,329.94,384.93,Venda
SKU_1571_WHI,01/09/2024,Atacado,3,749.7,337.38,137.44,Venda
SKU_1337_MAG,01/09/2024,Atacado,10,1849.0,647.2,120.18,Venda
SKU_1386_COB,01/09/2024,Atacado,5,1074.5,322.35,150.43,Venda
SKU_1437_ROY,01/09/2024,Atacado,5,824.5,247.35,115.43,Venda
SKU_1525_OLI,01/09/2024,Varejo,2,579.8,0.0,289.9,Venda
SKU_1351_HON,01/09/2024,Varejo,2,1379.8,267.26,556.27,Venda
SKU_1429_MAG,01/09/2024,Atacado,4,759.6,265.84,123.44,Venda
SKU_1523_CRE,01/09/2024,Varejo,1,374.9,0.0,374.9,Venda
SKU_1603_BUB,01/09/2024,E-commerce,1,744.9,0.0,744.9,Venda
SKU_1304_TUR,01/09/2024,Atacado,5,2474.5,742.35,346.43,Venda
SKU_1497_VAN,01/09/2024,Varejo,1,134.9,9.44,125.46,Venda
SKU_1660_MAG,01/09/2024,E-commerce,1,314.9,22.04,292.86,Venda
SKU_1393_SKY,01/09/2024,Varejo,3,929.7,0.0,309.9,Venda
SKU_1291_SAL,01/09/2024,E-commerce,1,239.9,37.0,202.9,Venda
SKU_1459_OFF,01/09/2024,Atacado,3,629.7,220.38,136.44,Venda
SKU_1561_VAN,01/09/2024,Varejo,3,1049.7,73.47,325.41,Venda
SKU_1305_MAR,01/09/2024,Atacado,4,1399.6,559.84,209.94,Venda
SKU_1472_EME,01/09/2024,Varejo,1,469.9,0.0,469.9,Venda
SKU_1650_OLI,01/09/2024,E-commerce,1,1004.9,0.0,1004.9,Venda
SKU_1308_CER,01/09/2024,Atacado,2,839.8,251.94,293.93,Venda
SKU_1413_JAD,01/09/2024,Atacado,2,369.8,147.92,110.94,Venda
SKU_1504_NAV,01/09/2024,Atacado,12,4078.8,1223.64,237.93,Venda
SKU_1633_DEN,01/09/2024,Varejo,1,234.9,0.0,234.9,Venda
SKU_1289_AQU,01/09/2024,E-commerce,1,1029.9,206.19,823.71,Venda
SKU_1314_SNO,01/09/2024,Varejo,2,579.8,173.72,203.04,Venda
SKU_1674_PAS,01/09/2024,E-commerce,1,229.9,0.0,229.9,Venda
SKU_1322_IVO,01/09/2024,Atacado,5,1649.5,659.8,197.94,Venda
SKU_1306_FRE,01/09/2024,Atacado,3,2579.7,902.88,558.94,Venda
SKU_1491_CER,01/09/2024,Varejo,1,134.9,0.0,134.9,Venda
SKU_1560_PAL,01/09/2024,Varejo,1,224.9,0.0,224.9,Venda
SKU_1644_BAB,01/09/2024,Varejo,1,319.9,0.0,319.9,Venda
SKU_1597_FLA,01/09/2024,Atacado,2,1059.8,370.92,344.44,Venda
SKU_1406_SHO,01/09/2024,Atacado,2,699.8,244.92,227.44,Venda
SKU_1666_FUC,01/09/2024,Atacado,5,3999.5,1199.85,559.93,Venda
SKU_1595_FLA,01/09/2024,Atacado,8,2399.2,719.76,209.93,Venda
SKU_1618_SAP,01/09/2024,Atacado,5,899.5,314.8,116.94,Venda
SKU_1425_LIG,01/09/2024,Atacado,5,1049.5,314.85,146.93,Venda
SKU_1395_BLA,01/09/2024,Varejo,1,289.9,0.0,289.9,Venda
SKU_1445_TEA,01/09/2024,Atacado,8,3279.2,983.76,286.93,Venda
SKU_1479_FUC,01/09/2024,E-commerce,2,1109.8,0.0,554.9,Venda
SKU_1311_BAB,01/09/2024,Varejo,1,879.9,137.42,742.48,Venda
SKU_1551_ROS,01/09/2024,E-commerce,1,219.9,15.39,204.51,Venda
SKU_1441_IVO,01/09/2024,E-commerce,1,1154.9,0.0,1154.9,Venda
SKU_1658_BAB,01/09/2024,Varejo,1,879.9,0.0,879.9,Venda
SKU_1440_BLU,01/09/2024,Varejo,1,1199.9,0.0,1199.9,Venda
SKU_1534_MYS,01/09/2024,E-commerce,1,199.9,0.0,199.9,Venda
SKU_1554_SKY,01/09/2024,Varejo,2,2069.8,0.0,1034.9,Venda
SKU_1520_GAR,01/09/2024,Varejo,2,449.8,0.0,224.9,Venda
SKU_1322_MOS,01/09/2024,Varejo,1,329.9,70.1,259.8,Venda
SKU_1379_SNO,01/09/2024,Atacado,8,3879.2,1163.76,339.43,Venda
SKU_1309_OLI,01/09/2024,Atacado,5,1824.5,547.35,255.43,Venda
SKU_1297_WHI,01/09/2024,Varejo,1,229.9,48.74,181.16,Venda
SKU_1317_ROS,01/09/2024,Atacado,6,1289.4,515.76,128.94,Venda
SKU_1628_PEA,01/09/2024,Varejo,1,549.9,0.0,549.9,Venda
SKU_1658_BAB,01/09/2024,Varejo,1,879.9,0.0,879.9,Venda
SKU_1632_SPA,01/09/2024,E-commerce,1,184.9,0.0,184.9,Venda
SKU_1630_LIM,01/09/2024,Varejo,2,669.8,0.0,334.9,Venda
SKU_1298_IVO,01/09/2024,Varejo,1,179.9,39.33,140.57,Venda
SKU_1615_MOS,01/09/2024,Varejo,1,464.9,0.0,464.9,Venda
SKU_1495_FUC,01/09/2024,Varejo,1,329.9,0.0,329.9,Venda
SKU_1529_HUN,01/09/2024,Varejo,1,244.9,0.0,244.9,Venda
SKU_1435_SKY,01/09/2024,Atacado,6,6059.4,2120.76,656.44,Venda
SKU_1675_CRE,01/09/2024,Varejo,3,2294.7,0.0,764.9,Venda
