Código (SKU),Data da Venda,Canal de Venda,Quantidade Vendida,Receita Bruta (R$),Desconto (R$),Preço Realizado por Unidade (R$),Tipo de Venda
SKU_1476_WHI,30/11/2024,Atacado,5,1374.5,549.8,164.94,Venda
SKU_1284_COR,30/11/2024,Varejo,1,709.9,149.71,560.19,Venda
SKU_1480_MEX,30/11/2024,Varejo,1,369.9,110.8,259.1,Venda
SKU_1663_SNO,30/11/2024,Varejo,1,794.9,223.21,571.69,Venda
SKU_1308_PAS,30/11/2024,Atacado,8,3359.2,1175.68,272.94,Venda
SKU_1318_MYS,30/11/2024,Atacado,6,1439.4,575.76,143.94,Venda
SKU_1416_CLE,30/11/2024,Atacado,12,3358.8,1175.52,181.94,Venda
SKU_1605_VAN,30/11/2024,Varejo,1,219.9,43.35,176.55,Venda
SKU_1493_CLO,30/11/2024,E-commerce,1,329.9,74.42,255.48,Venda
SKU_1588_PAS,30/11/2024,E-commerce,1,489.9,109.04,380.86,Venda
SKU_1665_RAS,30/11/2024,E-commerce,1,249.9,42.24,207.66,Venda
SKU_1307_FOR,30/11/2024,Varejo,1,219.9,38.51,181.39,Venda
SKU_1463_DUS,30/11/2024,Varejo,2,519.8,82.38,218.71,Venda
SKU_1300_BIR,30/11/2024,Atacado,8,9199.2,3679.68,689.94,Venda
SKU_1312_NAV,30/11/2024,Varejo,2,499.8,89.7,205.05,Venda
SKU_1484_EGR,30/11/2024,Varejo,1,459.9,101.96,357.94,Venda
SKU_1622_VAN,30/11/2024,Varejo,2,539.8,134.76,202.52,Venda
SKU_1453_PRI,30/11/2024,E-commerce,1,234.9,50.42,184.48,Venda
SKU_1354_AQU,30/11/2024,Varejo,2,1849.8,349.46,750.17,Venda
SKU_1555_FUC,30/11/2024,Atacado,8,1519.2,455.76,132.93,Venda
SKU_1288_BAB,30/11/2024,Atacado,5,1199.5,359.85,167.93,Venda
SKU_1371_HOT,30/11/2024,Atacado,6,1649.4,577.26,178.69,Venda
SKU_1328_EGR,30/11/2024,Varejo,1,264.9,70.03,194.87,Venda
SKU_1424_BAB,30/11/2024,Atacado,10,9949.0,2984.7,696.43,Venda
SKU_1391_LIG,30/11/2024,E-commerce,1,284.9,68.47,216.43,Venda
SKU_1612_SNO,30/11/2024,Varejo,1,329.9,79.3,250.6,Venda
SKU_1515_AQU,30/11/2024,Varejo,2,389.8,90.88,149.46,Venda
SKU_1347_DUS,30/11/2024,Varejo,1,289.9,65.71,224.19,Venda
SKU_1645_MIN,30/11/2024,E-commerce,1,399.9,70.38,329.52,Venda
SKU_1593_FUC,30/11/2024,Atacado,3,434.7,152.16,94.18,Venda
SKU_1630_SNO,30/11/2024,Atacado,8,2679.2,937.68,217.69,Venda
SKU_1553_DEN,30/11/2024,Varejo,1,254.9,59.18,195.72,Venda
SKU_1414_CLO,30/11/2024,Atacado,4,1359.6,543.84,203.94,Venda
SKU_1544_OLI,30/11/2024,Varejo,1,199.9,38.15,161.75,Venda
SKU_1598_NAV,30/11/2024,Atacado,8,3919.2,1763.68,269.44,Venda
SKU_1290_PIN,30/11/2024,E-commerce,1,504.9,121.83,383.07,Venda
SKU_1468_MYS,30/11/2024,Atacado,5,2649.5,794.85,370.93,Venda
SKU_1380_MIN,30/11/2024,E-commerce,2,459.8,85.14,187.33,Venda
SKU_1319_MAR,30/11/2024,Varejo,1,189.9,51.04,138.86,Venda
SKU_1362_POW,30/11/2024,Varejo,1,954.9,185.54,769.36,Venda
SKU_1610_PRI,30/11/2024,Varejo,2,369.8,76.68,146.56,Venda
SKU_1588_PAS,30/11/2024,Varejo,2,979.8,192.94,393.43,Venda
SKU_1570_HON,30/11/2024,Atacado,6,4289.4,1715.76,428.94,Venda
SKU_1640_IVO,30/11/2024,Varejo,2,439.8,72.58,183.61,Venda
SKU_1663_FLA,30/11/2024,Atacado,3,2384.7,834.63,516.69,Venda
SKU_1472_EME,30/11/2024,Varejo,1,469.9,99.56,370.34,Venda
SKU_1396_PAS,30/11/2024,Atacado,12,1618.8,485.64,94.43,Venda
SKU_1658_BAB,30/11/2024,Atacado,2,1759.8,527.94,615.93,Venda
SKU_1311_NAV,30/11/2024,Atacado,6,5279.4,1847.76,571.94,Venda
SKU_1367_VAN,30/11/2024,E-commerce,2,359.8,76.24,141.78,Venda
SKU_1626_BAB,30/11/2024,E-commerce,1,539.9,128.83,411.07,Venda
SKU_1380_MIN,30/11/2024,Atacado,4,919.6,275.88,160.93,Venda
SKU_1413_JAD,30/11/2024,Varejo,1,184.9,37.63,147.27,Venda
SKU_1391_LIG,30/11/2024,Varejo,1,284.9,46.89,238.01,Venda
SKU_1444_HUN,30/11/2024,Atacado,3,719.7,215.91,167.93,Venda
SKU_1332_MOS,30/11/2024,Atacado,6,989.4,296.82,115.43,Venda
SKU_1430_JAD,30/11/2024,Atacado,3,539.7,161.91,125.93,Venda
SKU_1284_COR,30/11/2024,Varejo,1,709.9,192.52,517.38,Venda
SKU_1415_BAB,30/11/2024,Atacado,4,1419.6,567.84,212.94,Venda
SKU_1678_LIG,30/11/2024,E-commerce,1,714.9,160.76,554.14,Venda
SKU_1577_FLA,30/11/2024,E-commerce,1,159.9,34.02,125.88,Venda
SKU_1526_POW,30/11/2024,Varejo,2,339.8,56.26,141.77,Venda
SKU_1569_WHI,30/11/2024,Varejo,1,219.9,45.57,174.33,Venda
SKU_1604_SNO,30/11/2024,Atacado,3,1814.7,544.41,423.43,Venda
SKU_1605_VAN,30/11/2024,Varejo,1,219.9,46.38,173.52,Venda
SKU_1619_PAS,30/11/2024,Varejo,2,399.8,105.7,147.05,Venda
SKU_1288_BAB,30/11/2024,Atacado,4,959.6,383.84,143.94,Venda
SKU_1615_MOS,30/11/2024,Atacado,4,1859.6,650.84,302.19,Venda
SKU_1513_RAS,30/11/2024,E-commerce,1,214.9,61.74,153.16,Venda
SKU_1357_BRI,30/11/2024,Varejo,1,664.9,161.17,503.73,Venda
SKU_1633_SER,30/11/2024,Atacado,3,704.7,246.66,152.68,Venda
SKU_1365_BUB,30/11/2024,Atacado,4,1999.6,799.84,299.94,Venda
SKU_1525_OLI,30/11/2024,Atacado,5,1449.5,579.8,173.94,Venda
SKU_1355_PAS,30/11/2024,E-commerce,1,174.9,26.87,148.03,Venda
SKU_1492_BIR,30/11/2024,Atacado,8,2999.2,899.76,262.43,Venda
SKU_1380_MIN,30/11/2024,Varejo,1,229.9,68.68,161.22,Venda
SKU_1436_BLU,30/11/2024,Atacado,3,839.7,251.91,195.93,Venda
SKU_1657_EME,30/11/2024,Varejo,2,429.8,94.4,167.7,Venda
SKU_1613_AQU,30/11/2024,Varejo,4,759.6,130.96,157.16,Venda
SKU_1573_MIN,30/11/2024,E-commerce,1,1024.9,182.4,842.5,Venda
SKU_1309_LIG,30/11/2024,Varejo,3,1094.7,190.29,301.47,Venda
SKU_1383_TUR,30/11/2024,Atacado,8,1439.2,431.76,125.93,Venda
SKU_1293_TEA,30/11/2024,E-commerce,1,304.9,88.51,216.39,Venda
SKU_1447_OLI,30/11/2024,E-commerce,1,239.9,71.64,168.26,Venda
SKU_1287_CER,30/11/2024,Atacado,6,2279.4,683.82,265.93,Venda
SKU_1315_BLA,30/11/2024,Varejo,1,344.9,93.69,251.21,Venda
SKU_1324_SNO,30/11/2024,Varejo,1,329.9,75.94,253.96,Venda
SKU_1604_CLE,30/11/2024,Atacado,4,2419.6,846.84,393.19,Venda
SKU_1648_RAS,30/11/2024,Varejo,3,2099.7,417.51,560.73,Venda
SKU_1533_CER,30/11/2024,E-commerce,1,164.9,39.31,125.59,Venda
SKU_1558_MEX,30/11/2024,Atacado,5,1649.5,494.85,230.93,Venda
SKU_1339_JAD,30/11/2024,Atacado,4,1239.6,433.84,201.44,Venda
SKU_1423_JAD,30/11/2024,Atacado,8,9599.2,2879.76,839.93,Venda
SKU_1607_MAR,30/11/2024,Varejo,1,299.9,63.68,236.22,Venda
SKU_1409_PEA,30/11/2024,Varejo,2,419.8,115.48,152.16,Venda
SKU_1524_DEN,30/11/2024,Varejo,1,369.9,103.53,266.37,Venda
SKU_1346_PEA,30/11/2024,Atacado,4,1059.6,317.88,185.43,Venda
SKU_1376_BIR,30/11/2024,Varejo,1,284.9,52.77,232.13,Venda
SKU_1436_PAS,30/11/2024,E-commerce,1,279.9,50.27,229.63,Venda
SKU_1592_CER,30/11/2024,E-commerce,1,209.9,50.18,159.72,Venda
SKU_1323_AQU,30/11/2024,Atacado,6,1739.4,608.76,188.44,Venda
SKU_1444_OLI,30/11/2024,Atacado,3,719.7,215.91,167.93,Venda
SKU_1612_PAL,30/11/2024,E-commerce,1,329.9,72.23,257.67,Venda
SKU_1646_BLU,30/11/2024,Varejo,1,204.9,44.35,160.55,Venda
SKU_1502_PEA,30/11/2024,Varejo,1,209.9,34.39,175.51,Venda
SKU_1527_TEA,30/11/2024,Varejo,1,909.9,200.77,709.13,Venda
SKU_1530_PEA,30/11/2024,Atacado,3,389.7,116.91,90.93,Venda
SKU_1662_PIS,30/11/2024,Atacado,8,1599.2,639.68,119.94,Venda
SKU_1576_BLU,30/11/2024,Atacado,12,2938.8,1028.64,159.18,Venda
SKU_1506_BRI,30/11/2024,Atacado,6,1379.4,413.82,160.93,Venda
SKU_1631_SNO,30/11/2024,E-commerce,1,179.9,39.81,140.09,Venda
SKU_1282_BAL,30/11/2024,E-commerce,1,214.9,64.09,150.81,Venda
SKU_1281_PIS,30/11/2024,Varejo,1,529.9,102.57,427.33,Venda
SKU_1291_SPA,30/11/2024,Varejo,2,479.8,98.04,190.88,Venda
SKU_1534_MYS,30/11/2024,Varejo,1,199.9,35.48,164.42,Venda
SKU_1628_PEA,30/11/2024,Varejo,1,549.9,135.71,414.19,Venda
SKU_1365_NAV,30/11/2024,Atacado,5,2499.5,749.85,349.93,Venda
SKU_1632_SAP,30/11/2024,Varejo,1,184.9,53.85,131.05,Venda
SKU_1595_FLA,30/11/2024,Varejo,2,599.8,153.16,223.32,Venda
SKU_1630_LIM,30/11/2024,Varejo,1,334.9,91.82,243.08,Venda
SKU_1436_BLU,30/11/2024,Atacado,4,1119.6,391.84,181.94,Venda
SKU_1327_HON,30/11/2024,Atacado,5,1299.5,454.8,168.94,Venda
SKU_1417_BIR,30/11/2024,Atacado,4,1119.6,335.88,195.93,Venda
SKU_1578_TEA,30/11/2024,Varejo,1,124.9,36.25,88.65,Venda
SKU_1599_CER,30/11/2024,E-commerce,2,939.8,190.64,374.58,Venda
SKU_1403_AQU,30/11/2024,Atacado,5,1924.5,577.35,269.43,Venda
SKU_1581_BIR,30/11/2024,E-commerce,1,854.9,208.81,646.09,Venda
SKU_1439_SHO,30/11/2024,E-commerce,1,184.9,43.69,141.21,Venda
SKU_1346_HON,30/11/2024,Atacado,10,2649.0,1059.6,158.94,Venda
SKU_1624_ARM,30/11/2024,Varejo,1,209.9,41.09,168.81,Venda
SKU_1502_PEA,30/11/2024,E-commerce,2,419.8,64.42,177.69,Venda
SKU_1522_BIR,30/11/2024,Varejo,3,449.7,123.84,108.62,Venda
SKU_1591_HON,30/11/2024,Varejo,1,889.9,170.04,719.86,Venda
SKU_1463_LIG,30/11/2024,Varejo,1,259.9,58.18,201.72,Venda
SKU_1541_AQU,30/11/2024,E-commerce,1,674.9,117.5,557.4,Venda
SKU_1554_PIS,30/11/2024,E-commerce,1,1034.9,247.6,787.3,Venda
SKU_1633_SER,30/11/2024,Atacado,6,1409.4,493.32,152.68,Venda
SKU_1584_FLA,30/11/2024,E-commerce,1,184.9,36.1,148.8,Venda
SKU_1617_MIN,30/11/2024,Varejo,1,164.9,46.3,118.6,Venda
SKU_1432_WHI,30/11/2024,Varejo,2,1439.8,267.94,585.93,Venda
SKU_1546_IVO,30/11/2024,Atacado,2,349.8,104.94,122.43,Venda
SKU_1669_TEA,30/11/2024,Atacado,6,1199.4,359.82,139.93,Venda
SKU_1308_CER,30/11/2024,Varejo,1,419.9,122.49,297.41,Venda
SKU_1657_EME,30/11/2024,Atacado,5,1074.5,429.8,128.94,Venda
SKU_1290_BIR,30/11/2024,Atacado,4,2019.6,605.88,353.43,Venda
SKU_1284_COR,30/11/2024,E-commerce,1,709.9,162.12,547.78,Venda
SKU_1563_MEX,30/11/2024,Varejo,1,149.9,28.46,121.44,Venda
SKU_1532_BRI,30/11/2024,Varejo,2,1959.8,463.56,748.12,Venda
SKU_1333_MOS,30/11/2024,E-commerce,1,189.9,55.0,134.9,Venda
SKU_1671_MIN,30/11/2024,Varejo,2,699.8,190.6,254.6,Venda
SKU_1679_SHO,30/11/2024,E-commerce,1,919.9,246.13,673.77,Venda
SKU_1638_SAP,30/11/2024,Atacado,4,4559.6,1595.84,740.94,Venda
SKU_1500_MOS,30/11/2024,Varejo,1,259.9,63.71,196.19,Venda
SKU_1535_MOS,30/11/2024,Atacado,5,1524.5,533.55,198.19,Venda
SKU_1310_EGR,30/11/2024,Atacado,3,719.7,251.88,155.94,Venda
SKU_1338_OLI,30/11/2024,Atacado,2,409.8,143.44,133.18,Venda
SKU_1497_FUC,30/11/2024,Varejo,1,134.9,35.36,99.54,Venda
SKU_1403_DUS,30/11/2024,Varejo,3,1154.7,197.52,319.06,Venda
SKU_1541_POW,30/11/2024,Varejo,1,674.9,188.59,486.31,Venda
SKU_1572_MAR,30/11/2024,E-commerce,1,139.9,28.7,111.2,Venda
SKU_1406_PRI,30/11/2024,E-commerce,1,349.9,58.38,291.52,Venda
SKU_1492_SKY,30/11/2024,Atacado,6,2249.4,674.82,262.43,Venda
SKU_1647_BLA,30/11/2024,E-commerce,3,1019.7,159.03,286.89,Venda
SKU_1473_BAB,30/11/2024,Varejo,1,179.9,51.39,128.51,Venda
SKU_1462_OFF,30/11/2024,Atacado,5,1824.5,729.8,218.94,Venda
SKU_1608_WHI,30/11/2024,Varejo,1,304.9,73.15,231.75,Venda
SKU_1424_BAB,30/11/2024,E-commerce,1,994.9,257.66,737.24,Venda
SKU_1481_BLA,30/11/2024,E-commerce,1,809.9,190.71,619.19,Venda
SKU_1362_SEA,30/11/2024,Varejo,1,954.9,282.14,672.76,Venda
SKU_1469_ARM,30/11/2024,E-commerce,1,294.9,61.98,232.92,Venda
SKU_1387_BAB,30/11/2024,Atacado,10,1599.0,559.6,103.94,Venda
SKU_1543_BAB,30/11/2024,Atacado,8,5879.2,2057.68,477.69,Venda
SKU_1633_DEN,30/11/2024,Atacado,12,2818.8,986.64,152.68,Venda
SKU_1485_PAS,30/11/2024,Varejo,2,1329.8,240.22,544.79,Venda
SKU_1632_SPA,30/11/2024,Varejo,1,184.9,33.91,150.99,Venda
SKU_1513_PAS,30/11/2024,Varejo,1,214.9,39.18,175.72,Venda
SKU_1373_CRE,30/11/2024,Varejo,1,189.9,38.9,151.0,Venda
SKU_1317_ROS,30/11/2024,Varejo,1,214.9,53.79,161.11,Venda
SKU_1475_MIN,30/11/2024,Atacado,6,1499.4,524.76,162.44,Venda
SKU_1420_EGR,30/11/2024,Varejo,1,989.9,249.74,740.16,Venda
SKU_1329_NAV,30/11/2024,Varejo,2,549.8,103.0,223.4,Venda
SKU_1598_DUS,30/11/2024,E-commerce,1,489.9,106.28,383.62,Venda
SKU_1445_PRI,30/11/2024,Atacado,5,2049.5,614.85,286.93,Venda
SKU_1603_PEA,30/11/2024,E-commerce,1,744.9,151.49,593.41,Venda
SKU_1276_LIG,30/11/2024,Atacado,2,349.8,104.94,122.43,Venda
SKU_1517_ROS,30/11/2024,Varejo,1,1199.9,204.94,994.96,Venda
SKU_1344_MID,30/11/2024,Varejo,1,314.9,81.95,232.95,Venda
SKU_1382_ARM,30/11/2024,E-commerce,1,189.9,45.92,143.98,Venda
SKU_1513_RAS,30/11/2024,Atacado,2,429.8,171.92,128.94,Venda
SKU_1532_EME,30/11/2024,Varejo,3,2939.7,644.01,765.23,Venda
SKU_1627_BAB,30/11/2024,Atacado,4,1319.6,395.88,230.93,Venda
SKU_1465_OFF,30/11/2024,Atacado,5,1574.5,551.05,204.69,Venda
SKU_1482_SHO,30/11/2024,E-commerce,1,444.9,122.07,322.83,Venda
SKU_1349_SEA,30/11/2024,Atacado,2,419.8,146.92,136.44,Venda
SKU_1405_FLA,30/11/2024,E-commerce,1,214.9,35.49,179.41,Venda
SKU_1400_FOR,30/11/2024,Atacado,5,1049.5,367.3,136.44,Venda
SKU_1412_SHO,30/11/2024,Varejo,1,894.9,212.99,681.91,Venda
SKU_1279_FUC,30/11/2024,Varejo,1,454.9,72.33,382.57,Venda
SKU_1305_MAR,30/11/2024,Atacado,6,2099.4,734.76,227.44,Venda
SKU_1307_MAG,30/11/2024,E-commerce,1,219.9,55.52,164.38,Venda
SKU_1322_IVO,30/11/2024,Atacado,4,1319.6,527.84,197.94,Venda
SKU_1494_EGR,30/11/2024,Atacado,5,5424.5,1627.35,759.43,Venda
SKU_1629_CLO,30/11/2024,Atacado,2,509.8,152.94,178.43,Venda
SKU_1489_TEA,30/11/2024,E-commerce,1,369.9,99.99,269.91,Venda
SKU_1449_BLA,30/11/2024,Varejo,1,324.9,85.68,239.22,Venda
SKU_1496_PAS,30/11/2024,E-commerce,1,1134.9,261.61,873.29,Venda
SKU_1358_MAR,30/11/2024,Varejo,3,599.7,95.7,168.0,Venda
SKU_1491_CER,30/11/2024,Atacado,8,1079.2,377.76,87.68,Venda
SKU_1463_DUS,30/11/2024,Atacado,2,519.8,155.94,181.93,Venda
SKU_1421_SER,30/11/2024,Atacado,8,1839.2,643.68,149.44,Venda
SKU_1392_LIM,30/11/2024,E-commerce,2,589.8,128.08,230.86,Venda
SKU_1577_FLA,30/11/2024,Atacado,6,959.4,287.82,111.93,Venda
SKU_1499_HOT,30/11/2024,Atacado,4,1039.6,363.84,168.94,Venda
SKU_1670_SAP,30/11/2024,E-commerce,1,144.9,37.86,107.04,Venda
SKU_1403_DUS,30/11/2024,Varejo,4,1539.6,279.8,314.95,Venda
SKU_1305_OFF,30/11/2024,Atacado,3,1049.7,314.91,244.93,Venda
SKU_1479_FUC,30/11/2024,Varejo,2,1109.8,270.06,419.87,Venda
SKU_1405_CLO,30/11/2024,Atacado,2,429.8,128.94,150.43,Venda
SKU_1470_MAR,30/11/2024,E-commerce,2,1839.8,369.82,734.99,Venda
SKU_1353_MAR,30/11/2024,Atacado,4,759.6,227.88,132.93,Venda
SKU_1333_MOS,30/11/2024,Atacado,10,1899.0,759.6,113.94,Venda
SKU_1479_MIN,30/11/2024,Varejo,1,554.9,155.4,399.5,Venda
SKU_1368_TUR,30/11/2024,Varejo,1,744.9,149.41,595.49,Venda
SKU_1572_BAL,30/11/2024,Atacado,8,1119.2,391.68,90.94,Venda
SKU_1377_PRI,30/11/2024,Atacado,5,1299.5,389.85,181.93,Venda
SKU_1281_PIS,30/11/2024,Atacado,8,4239.2,1695.68,317.94,Venda
SKU_1555_RAS,30/11/2024,E-commerce,1,189.9,49.35,140.55,Venda
SKU_1457_SNO,30/11/2024,Varejo,2,319.8,69.66,125.07,Venda
SKU_1619_PAS,30/11/2024,E-commerce,2,399.8,67.0,166.4,Venda
SKU_1293_TEA,30/11/2024,Atacado,10,3049.0,1067.1,198.19,Venda
SKU_1615_SHO,30/11/2024,Varejo,1,464.9,96.24,368.66,Venda
SKU_1340_POW,30/11/2024,Varejo,1,1144.9,257.47,887.43,Venda
SKU_1500_MOS,30/11/2024,Varejo,2,519.8,101.78,209.01,Venda
SKU_1294_COR,30/11/2024,E-commerce,2,399.8,112.42,143.69,Venda
SKU_1599_CER,30/11/2024,Varejo,1,469.9,94.71,375.19,Venda
SKU_1654_NAV,30/11/2024,Varejo,1,309.9,58.45,251.45,Venda
SKU_1284_COR,30/11/2024,E-commerce,1,709.9,148.12,561.78,Venda
SKU_1531_TEA,30/11/2024,E-commerce,3,1649.7,266.97,460.91,Venda
SKU_1572_MAR,30/11/2024,E-commerce,1,139.9,21.04,118.86,Venda
SKU_1394_EME,30/11/2024,Atacado,2,939.8,281.94,328.93,Venda
SKU_1522_MOS,30/11/2024,Varejo,1,149.9,43.2,106.7,Venda
SKU_1642_SAL,30/11/2024,Atacado,10,2249.0,674.7,157.43,Venda
SKU_1591_HON,30/11/2024,Varejo,1,889.9,220.28,669.62,Venda
SKU_1522_BIR,30/11/2024,Varejo,1,149.9,27.81,122.09,Venda
SKU_1365_BUB,30/11/2024,Atacado,3,1499.7,524.88,324.94,Venda
SKU_1336_PIN,30/11/2024,E-commerce,1,349.9,59.96,289.94,Venda
SKU_1549_BAL,30/11/2024,Varejo,1,184.9,51.21,133.69,Venda
SKU_1493_PEA,30/11/2024,Varejo,3,989.7,173.22,272.16,Venda
SKU_1358_DUS,30/11/2024,Varejo,1,199.9,45.59,154.31,Venda
SKU_1373_CRE,30/11/2024,Varejo,1,189.9,28.94,160.96,Venda
SKU_1443_PRI,30/11/2024,Atacado,8,2159.2,971.68,148.44,Venda
SKU_1606_COB,30/11/2024,Atacado,6,6509.4,1952.82,759.43,Venda
SKU_1467_FUC,30/11/2024,Varejo,1,204.9,43.89,161.01,Venda
SKU_1542_DEE,30/11/2024,E-commerce,1,469.9,114.57,355.33,Venda
SKU_1430_JAD,30/11/2024,Atacado,3,539.7,161.91,125.93,Venda
SKU_1554_SKY,30/11/2024,E-commerce,1,1034.9,239.38,795.52,Venda
SKU_1544_OLI,30/11/2024,Atacado,3,599.7,179.91,139.93,Venda
SKU_1325_LIG,30/11/2024,Varejo,1,299.9,51.67,248.23,Venda
SKU_1331_ARM,30/11/2024,Atacado,4,1119.6,335.88,195.93,Venda
SKU_1394_FOR,30/11/2024,Varejo,1,469.9,89.67,380.23,Venda
SKU_1278_MOS,30/11/2024,Varejo,1,1029.9,197.43,832.47,Venda
SKU_1323_AQU,30/11/2024,Varejo,1,289.9,85.34,204.56,Venda
SKU_1405_CLO,30/11/2024,E-commerce,2,429.8,85.32,172.24,Venda
SKU_1452_DEE,30/11/2024,Atacado,5,724.5,217.35,101.43,Venda
SKU_1401_BLU,30/11/2024,Varejo,2,479.8,119.22,180.29,Venda
SKU_1546_IVO,30/11/2024,E-commerce,1,174.9,30.88,144.02,Venda
SKU_1319_MAR,30/11/2024,Atacado,3,569.7,227.88,113.94,Venda
SKU_1377_CLO,30/11/2024,Varejo,2,519.8,85.58,217.11,Venda
SKU_1416_AQU,30/11/2024,Varejo,1,279.9,80.65,199.25,Venda
SKU_1603_BUB,30/11/2024,E-commerce,1,744.9,169.86,575.04,Venda
SKU_1631_SNO,30/11/2024,Varejo,1,179.9,32.44,147.46,Venda
SKU_1458_MIN,30/11/2024,Atacado,10,3499.0,1049.7,244.93,Venda
SKU_1541_POW,30/11/2024,E-commerce,1,674.9,167.49,507.41,Venda
SKU_1365_BUB,30/11/2024,Atacado,5,2499.5,874.8,324.94,Venda
SKU_1471_LIG,30/11/2024,E-commerce,1,204.9,59.62,145.28,Venda
SKU_1611_MID,30/11/2024,Varejo,1,219.9,37.34,182.56,Venda
SKU_1507_PAS,30/11/2024,E-commerce,1,179.9,28.98,150.92,Venda
SKU_1560_PAL,30/11/2024,Varejo,1,224.9,59.65,165.25,Venda
SKU_1546_IVO,30/11/2024,Varejo,1,174.9,39.84,135.06,Venda
SKU_1421_LIG,30/11/2024,Atacado,2,459.8,183.92,137.94,Venda
SKU_1587_LIG,30/11/2024,Atacado,4,919.6,275.88,160.93,Venda
SKU_1629_CLO,30/11/2024,Atacado,3,764.7,229.41,178.43,Venda
SKU_1499_RAS,30/11/2024,Atacado,4,1039.6,311.88,181.93,Venda
SKU_1529_HUN,30/11/2024,E-commerce,1,244.9,42.21,202.69,Venda
SKU_1401_GAR,30/11/2024,E-commerce,1,239.9,47.29,192.61,Venda
SKU_1325_PEA,30/11/2024,Varejo,2,599.8,92.68,253.56,Venda
SKU_1402_WHI,30/11/2024,Varejo,1,234.9,63.92,170.98,Venda
SKU_1411_BLU,30/11/2024,Atacado,6,1349.4,404.82,157.43,Venda
SKU_1535_MOS,30/11/2024,Atacado,2,609.8,213.42,198.19,Venda
SKU_1567_PRI,30/11/2024,Varejo,1,689.9,143.28,546.62,Venda
SKU_1650_EGR,30/11/2024,Atacado,8,8039.2,2411.76,703.43,Venda
SKU_1658_BAB,30/11/2024,E-commerce,1,879.9,240.05,639.85,Venda
SKU_1491_GAR,30/11/2024,Atacado,4,539.6,161.88,94.43,Venda
SKU_1356_DEN,30/11/2024,Varejo,1,214.9,44.23,170.67,Venda
SKU_1652_TEA,30/11/2024,Atacado,2,439.8,153.92,142.94,Venda
SKU_1567_PRI,30/11/2024,Varejo,1,689.9,117.91,571.99,Venda
SKU_1629_ARM,30/11/2024,Atacado,10,2549.0,892.2,165.68,Venda
SKU_1413_SAG,30/11/2024,Atacado,4,739.6,295.84,110.94,Venda
SKU_1352_HUN,30/11/2024,E-commerce,2,559.8,146.56,206.62,Venda
SKU_1427_BLA,30/11/2024,Varejo,1,199.9,37.88,162.02,Venda
SKU_1519_TEA,30/11/2024,Atacado,4,2519.6,755.88,440.93,Venda
SKU_1427_AQU,30/11/2024,Varejo,1,199.9,39.45,160.45,Venda
SKU_1475_MIN,30/11/2024,Atacado,2,499.8,149.94,174.93,Venda
SKU_1369_RAS,30/11/2024,E-commerce,1,159.9,39.14,120.76,Venda
SKU_1371_WHI,30/11/2024,Atacado,5,1374.5,481.05,178.69,Venda
SKU_1282_PIN,30/11/2024,Atacado,5,1074.5,429.8,128.94,Venda
SKU_1602_PAS,30/11/2024,E-commerce,1,229.9,61.09,168.81,Venda
SKU_1583_BLU,30/11/2024,Atacado,3,764.7,267.66,165.68,Venda
SKU_1482_MOS,30/11/2024,Varejo,3,1334.7,215.16,373.18,Venda
SKU_1373_CRE,30/11/2024,Atacado,6,1139.4,398.76,123.44,Venda
SKU_1323_FRE,30/11/2024,Varejo,1,289.9,77.7,212.2,Venda
SKU_1546_IVO,30/11/2024,E-commerce,1,174.9,39.95,134.95,Venda
SKU_1458_MIN,30/11/2024,Atacado,8,2799.2,839.76,244.93,Venda
SKU_1298_OFF,30/11/2024,Atacado,6,1079.4,431.76,107.94,Venda
SKU_1665_RAS,30/11/2024,Varejo,1,249.9,72.51,177.39,Venda
SKU_1397_SNO,30/11/2024,Atacado,5,1174.5,352.35,164.43,Venda
SKU_1586_EGR,01/12/2024,Varejo,1,304.9,0.0,304.9,Venda
SKU_1540_MAG,01/12/2024,Atacado,8,1359.2,407.76,118.93,Venda
SKU_1482_SHO,01/12/2024,Atacado,3,1334.7,533.88,266.94,Venda
SKU_1500_MOS,01/12/2024,Atacado,6,1559.4,623.76,155.94,Venda
SKU_1377_CLO,01/12/2024,E-commerce,1,259.9,40.03,219.87,Venda
SKU_1622_VAN,01/12/2024,E-commerce,1,269.9,0.0,269.9,Venda
SKU_1558_MEX,01/12/2024,Atacado,3,989.7,395.88,197.94,Venda
SKU_1646_CLE,01/12/2024,Atacado,6,1229.4,368.82,143.43,Venda
SKU_1520_GAR,01/12/2024,Atacado,8,1799.2,539.76,157.43,Venda
SKU_1435_SKY,01/12/2024,Varejo,1,1009.9,0.0,1009.9,Venda
SKU_1668_DEN,01/12/2024,Atacado,6,1619.4,566.76,175.44,Venda
SKU_1372_SEA,01/12/2024,E-commerce,1,339.9,96.91,242.99,Venda
SKU_1632_SAP,01/12/2024,Varejo,1,184.9,0.0,184.9,Venda
SKU_1545_HOT,01/12/2024,Varejo,1,259.9,0.0,259.9,Venda
SKU_1471_ROS,01/12/2024,Atacado,6,1229.4,368.82,143.43,Venda
SKU_1565_LIG,01/12/2024,Varejo,2,719.8,0.0,359.9,Venda
SKU_1362_SEA,01/12/2024,E-commerce,1,954.9,237.59,717.31,Venda
SKU_1458_MIN,01/12/2024,Atacado,2,699.8,244.92,227.44,Venda
SKU_1512_MYS,01/12/2024,Atacado,12,2698.8,809.64,157.43,Venda
