Código (SKU),Data da Venda,Canal de Venda,Quantidade Vendida,Receita Bruta (R$),Desconto (R$),Preço Realizado por Unidade (R$),Tipo de Venda
SKU_1603_PEA,18/02/2025,Atacado,4,2979.6,1284.84,423.69,Venda
SKU_1747_FUC,18/02/2025,Atacado,4,699.6,342.76,89.21,Venda
SKU_1356_BLU,18/02/2025,Varejo,1,214.9,39.6,175.3,Venda
SKU_1342_BAB,18/02/2025,Atacado,5,1749.5,769.2,196.06,Venda
SKU_1540_MAG,18/02/2025,Atacado,4,679.6,328.88,87.68,Venda
SKU_1489_IVO,18/02/2025,E-commerce,1,369.9,69.15,300.75,Venda
SKU_1576_BLU,18/02/2025,Varejo,1,244.9,46.57,198.33,Venda
SKU_1651_PAS,18/02/2025,Varejo,1,264.9,32.46,232.44,Venda
SKU_1332_MOS,18/02/2025,Atacado,4,659.6,323.48,84.03,Venda
SKU_1400_FOR,18/02/2025,Varejo,4,839.6,127.16,178.11,Venda
SKU_1531_TEA,18/02/2025,Varejo,1,549.9,61.59,488.31,Venda
SKU_1365_BUB,18/02/2025,Varejo,1,499.9,74.61,425.29,Venda
SKU_1608_WHI,18/02/2025,Atacado,6,1829.4,900.3,154.85,Venda
SKU_1387_BAB,18/02/2025,E-commerce,1,159.9,25.79,134.11,Venda
SKU_1307_FOR,18/02/2025,Atacado,10,2199.0,973.9,122.51,Venda
SKU_1626_DEN,18/02/2025,Varejo,1,539.9,57.21,482.69,Venda
SKU_1591_HON,18/02/2025,Varejo,2,1779.8,200.94,789.43,Venda
SKU_1431_TEA,18/02/2025,Varejo,1,369.9,73.17,296.73,Venda
SKU_1599_WHI,18/02/2025,Atacado,5,2349.5,1215.25,226.85,Venda
SKU_1475_MIN,18/02/2025,Atacado,2,499.8,279.5,110.15,Venda
SKU_1450_JAD,18/02/2025,Varejo,1,409.9,43.47,366.43,Venda
SKU_1589_TUR,18/02/2025,Varejo,1,679.9,69.02,610.88,Venda
SKU_1537_BLA,18/02/2025,E-commerce,1,254.9,42.27,212.63,Venda
SKU_1386_COB,18/02/2025,Varejo,1,214.9,37.28,177.62,Venda
SKU_1591_HON,18/02/2025,Atacado,4,3559.6,1818.4,435.3,Venda
SKU_1449_NAV,18/02/2025,Varejo,1,324.9,38.57,286.33,Venda
SKU_1463_LIG,18/02/2025,Atacado,8,2079.2,942.24,142.12,Venda
SKU_1683_PAL,18/02/2025,Atacado,2,629.8,297.7,166.05,Venda
SKU_1290_PIN,18/02/2025,E-commerce,1,504.9,91.2,413.7,Venda
SKU_1282_BAL,18/02/2025,Varejo,1,214.9,26.01,188.89,Venda
SKU_1729_FUC,18/02/2025,Atacado,3,524.7,251.1,91.2,Venda
SKU_1480_MEX,18/02/2025,Atacado,6,2219.4,1106.94,185.41,Venda
SKU_1474_BRI,18/02/2025,Varejo,1,1059.9,201.35,858.55,Venda
SKU_1673_FUC,18/02/2025,Varejo,3,1229.7,168.12,353.86,Venda
SKU_1432_WHI,18/02/2025,Varejo,3,2159.7,394.23,588.49,Venda
SKU_1575_JAD,18/02/2025,Atacado,6,5189.4,2458.44,455.16,Venda
SKU_1498_LIG,18/02/2025,Atacado,6,2039.4,1009.62,171.63,Venda
SKU_1318_MYS,18/02/2025,Varejo,1,239.9,39.5,200.4,Venda
SKU_1483_POW,18/02/2025,Atacado,6,1949.4,1028.76,153.44,Venda
SKU_1603_BUB,18/02/2025,Varejo,1,744.9,107.93,636.97,Venda
SKU_1448_SEA,18/02/2025,Atacado,8,1439.2,712.32,90.86,Venda
SKU_1434_ARM,18/02/2025,Varejo,1,209.9,30.89,179.01,Venda
SKU_1565_BAB,18/02/2025,Atacado,4,1439.6,630.32,202.32,Venda
SKU_1452_SKY,18/02/2025,Varejo,1,144.9,20.34,124.56,Venda
SKU_1756_BUB,18/02/2025,Varejo,2,359.8,52.82,153.49,Venda
SKU_1617_MIN,18/02/2025,Atacado,6,989.4,481.68,84.62,Venda
SKU_1503_CER,18/02/2025,Varejo,2,459.8,65.74,197.03,Venda
SKU_1352_CER,18/02/2025,Atacado,5,1399.5,673.2,145.26,Venda
SKU_1607_GAR,18/02/2025,Varejo,1,299.9,47.52,252.38,Venda
SKU_1503_VAN,18/02/2025,E-commerce,1,229.9,44.01,185.89,Venda
SKU_1480_SNO,18/02/2025,Atacado,4,1479.6,702.92,194.17,Venda
SKU_1444_HUN,18/02/2025,Varejo,3,719.7,89.58,210.04,Venda
SKU_1548_CLO,18/02/2025,E-commerce,1,474.9,87.42,387.48,Venda
SKU_1599_CER,18/02/2025,Varejo,1,469.9,63.03,406.87,Venda
SKU_1659_MOS,18/02/2025,E-commerce,1,1024.9,149.36,875.54,Venda
SKU_1701_SPA,18/02/2025,Atacado,4,1359.6,704.36,163.81,Venda
SKU_1427_AQU,18/02/2025,E-commerce,1,199.9,26.94,172.96,Venda
SKU_1281_PIS,18/02/2025,E-commerce,2,1059.8,126.9,466.45,Venda
SKU_1428_COB,18/02/2025,Varejo,1,489.9,95.45,394.45,Venda
SKU_1540_MAG,18/02/2025,Atacado,8,1359.2,672.48,85.84,Venda
SKU_1558_MEX,18/02/2025,Atacado,10,3299.0,1587.7,171.13,Venda
SKU_1532_EME,18/02/2025,Varejo,2,1959.8,326.86,816.47,Venda
SKU_1641_SER,18/02/2025,Varejo,1,324.9,60.18,264.72,Venda
SKU_1374_BLU,18/02/2025,Atacado,2,379.8,179.62,100.09,Venda
SKU_1498_OLI,18/02/2025,Varejo,1,339.9,51.89,288.01,Venda
SKU_1532_BRI,18/02/2025,E-commerce,1,979.9,169.15,810.75,Venda
SKU_1568_PIN,18/02/2025,Atacado,4,939.6,497.28,110.58,Venda
SKU_1426_NAV,18/02/2025,E-commerce,1,129.9,23.78,106.12,Venda
SKU_1303_SAP,18/02/2025,Varejo,2,329.8,45.14,142.33,Venda
SKU_1349_SEA,18/02/2025,Atacado,12,2518.8,1207.68,109.26,Venda
SKU_1330_PRI,18/02/2025,Atacado,12,3718.8,1927.92,149.24,Venda
SKU_1671_SEA,18/02/2025,Varejo,2,699.8,97.52,301.14,Venda
SKU_1630_LIM,18/02/2025,Varejo,1,334.9,36.81,298.09,Venda
SKU_1772_BLU,18/02/2025,Varejo,2,829.8,100.62,364.59,Venda
SKU_1639_FRE,18/02/2025,Atacado,5,949.5,424.9,104.92,Venda
SKU_1709_MAR,18/02/2025,Varejo,1,209.9,25.72,184.18,Venda
SKU_1663_FLA,18/02/2025,Varejo,1,794.9,90.81,704.09,Venda
SKU_1799_DEN,18/02/2025,Atacado,8,2159.2,924.32,154.36,Venda
SKU_1631_BAL,18/02/2025,Atacado,3,539.7,249.51,96.73,Venda
SKU_1623_EGR,18/02/2025,Atacado,4,3659.6,1635.64,505.99,Venda
SKU_1625_GAR,18/02/2025,Atacado,8,1639.2,772.48,108.34,Venda
SKU_1520_ROY,18/02/2025,Varejo,1,224.9,26.11,198.79,Venda
SKU_1361_BLU,18/02/2025,Atacado,6,1139.4,495.3,107.35,Venda
SKU_1484_MOS,18/02/2025,Atacado,6,2759.4,1215.66,257.29,Venda
SKU_1470_WHI,18/02/2025,Varejo,1,919.9,107.85,812.05,Venda
SKU_1640_IVO,18/02/2025,Varejo,1,219.9,36.89,183.01,Venda
SKU_1603_PEA,18/02/2025,Varejo,1,744.9,138.85,606.05,Venda
SKU_1615_SHO,18/02/2025,Varejo,1,464.9,59.43,405.47,Venda
SKU_1511_SKY,18/02/2025,E-commerce,1,934.9,155.92,778.98,Venda
SKU_1345_FOR,18/02/2025,E-commerce,1,1199.9,134.23,1065.67,Venda
SKU_1731_MIN,18/02/2025,Varejo,1,909.9,128.16,781.74,Venda
SKU_1422_PIN,18/02/2025,Varejo,3,944.7,145.8,266.3,Venda
SKU_1643_PAS,18/02/2025,Atacado,6,1349.4,653.46,115.99,Venda
SKU_1433_SAP,18/02/2025,E-commerce,1,314.9,32.22,282.68,Venda
SKU_1471_LIG,18/02/2025,Atacado,3,614.7,299.85,104.95,Venda
SKU_1591_HON,18/02/2025,Varejo,1,889.9,132.76,757.14,Venda
SKU_1686_SKY,18/02/2025,Varejo,1,214.9,24.71,190.19,Venda
SKU_1375_COR,18/02/2025,Atacado,6,1589.4,908.34,113.51,Venda
SKU_1758_CLO,18/02/2025,E-commerce,1,179.9,35.51,144.39,Venda
SKU_1468_BAB,18/02/2025,Varejo,1,529.9,84.07,445.83,Venda
SKU_1535_MOS,18/02/2025,Varejo,1,304.9,57.02,247.88,Venda
SKU_1530_PEA,18/02/2025,Varejo,2,259.8,32.44,113.68,Venda
SKU_1481_TEA,18/02/2025,E-commerce,1,809.9,147.47,662.43,Venda
SKU_1475_MIN,18/02/2025,Varejo,1,249.9,36.86,213.04,Venda
SKU_1547_FUC,18/02/2025,Atacado,8,2639.2,1278.96,170.03,Venda
SKU_1336_LIM,19/02/2025,Atacado,10,3499.0,1808.7,169.03,Venda
SKU_1652_TEA,19/02/2025,E-commerce,2,439.8,66.9,186.45,Venda
SKU_1639_FRE,19/02/2025,Varejo,2,379.8,55.22,162.29,Venda
SKU_1527_FUC,19/02/2025,Varejo,1,909.9,92.64,817.26,Venda
SKU_1475_MIN,19/02/2025,Atacado,4,999.6,527.0,118.15,Venda
SKU_1680_SEA,19/02/2025,Atacado,6,2009.4,940.56,178.14,Venda
SKU_1515_SEA,19/02/2025,Varejo,1,194.9,21.25,173.65,Venda
SKU_1280_LIM,19/02/2025,Atacado,8,3999.2,1741.2,282.25,Venda
SKU_1466_PRI,19/02/2025,Varejo,1,269.9,34.97,234.93,Venda
SKU_1763_MAR,19/02/2025,Atacado,3,899.7,457.74,147.32,Venda
SKU_1768_PEA,19/02/2025,Varejo,1,624.9,68.43,556.47,Venda
SKU_1597_FLA,19/02/2025,Varejo,1,529.9,89.94,439.96,Venda
SKU_1696_SER,19/02/2025,Varejo,3,839.7,143.01,232.23,Venda
SKU_1511_CLE,19/02/2025,Atacado,8,7479.2,3676.8,475.3,Venda
SKU_1302_EME,19/02/2025,Atacado,6,2519.4,1117.92,233.58,Venda
SKU_1573_MIN,19/02/2025,Varejo,1,1024.9,127.61,897.29,Venda
SKU_1474_DEN,19/02/2025,Atacado,5,5299.5,2464.0,567.1,Venda
SKU_1458_PEA,19/02/2025,Atacado,3,1049.7,563.55,162.05,Venda
SKU_1284_COR,19/02/2025,Varejo,3,2129.7,383.43,582.09,Venda
SKU_1550_PAL,19/02/2025,Atacado,8,1319.2,700.16,77.38,Venda
SKU_1705_JAD,19/02/2025,E-commerce,3,1229.7,159.12,356.86,Venda
SKU_1311_NAV,19/02/2025,Atacado,4,3519.6,1793.96,431.41,Venda
SKU_1498_LIG,19/02/2025,Atacado,2,679.8,286.88,196.46,Venda
SKU_1301_AQU,19/02/2025,Varejo,1,544.9,55.36,489.54,Venda
SKU_1463_LIG,19/02/2025,Varejo,1,259.9,46.23,213.67,Venda
SKU_1549_BAL,19/02/2025,Varejo,1,184.9,33.93,150.97,Venda
SKU_1569_PAS,19/02/2025,Atacado,5,1099.5,490.2,121.86,Venda
SKU_1316_DEN,19/02/2025,E-commerce,1,514.9,65.27,449.63,Venda
SKU_1427_BLA,19/02/2025,Varejo,1,199.9,31.82,168.08,Venda
SKU_1660_MAG,19/02/2025,Atacado,10,3149.0,1637.7,151.13,Venda
SKU_1734_FRE,19/02/2025,Varejo,2,699.8,139.38,280.21,Venda
SKU_1596_CER,19/02/2025,Varejo,1,274.9,39.99,234.91,Venda
SKU_1553_DEN,19/02/2025,Varejo,1,254.9,32.29,222.61,Venda
SKU_1679_SHO,19/02/2025,Varejo,1,919.9,100.77,819.13,Venda
SKU_1324_MID,19/02/2025,Atacado,6,1979.4,1041.36,156.34,Venda
SKU_1463_LIG,19/02/2025,Varejo,2,519.8,68.66,225.57,Venda
SKU_1471_LIG,19/02/2025,Varejo,1,204.9,21.54,183.36,Venda
SKU_1376_BIR,19/02/2025,Atacado,4,1139.6,593.44,136.54,Venda
SKU_1599_CER,19/02/2025,Varejo,1,469.9,66.41,403.49,Venda
SKU_1432_BRI,19/02/2025,Varejo,1,719.9,101.01,618.89,Venda
SKU_1384_SKY,19/02/2025,Atacado,8,4159.2,1760.88,299.79,Venda
SKU_1313_SPA,19/02/2025,Varejo,2,1869.8,196.0,836.9,Venda
SKU_1652_TEA,19/02/2025,Atacado,2,439.8,190.74,124.53,Venda
SKU_1638_SAP,19/02/2025,Varejo,1,1139.9,131.88,1008.02,Venda
SKU_1778_MIN,19/02/2025,Atacado,4,1139.6,569.8,142.45,Venda
SKU_1405_FLA,19/02/2025,Varejo,1,214.9,21.75,193.15,Venda
SKU_1374_BLU,19/02/2025,E-commerce,1,189.9,20.65,169.25,Venda
SKU_1357_BLU,19/02/2025,E-commerce,2,1329.8,135.4,597.2,Venda
SKU_1526_FOR,19/02/2025,Varejo,1,169.9,18.44,151.46,Venda
SKU_1375_COR,19/02/2025,Varejo,1,264.9,46.82,218.08,Venda
SKU_1540_MAG,19/02/2025,Varejo,1,169.9,31.83,138.07,Venda
SKU_1374_BLU,19/02/2025,Atacado,12,2278.8,1072.56,100.52,Venda
SKU_1440_BLU,19/02/2025,Varejo,1,1199.9,143.6,1056.3,Venda
SKU_1421_SER,19/02/2025,Atacado,6,1379.4,646.08,122.22,Venda
SKU_1699_CLO,19/02/2025,E-commerce,1,329.9,37.51,292.39,Venda
SKU_1665_RAS,19/02/2025,Atacado,8,1999.2,1009.36,123.73,Venda
SKU_1297_WHI,19/02/2025,Varejo,3,689.7,99.15,196.85,Venda
SKU_1447_OLI,19/02/2025,Atacado,4,959.6,497.96,115.41,Venda
SKU_1664_MIN,19/02/2025,Atacado,8,2639.2,1141.2,187.25,Venda
SKU_1573_MIN,19/02/2025,Atacado,3,3074.7,1758.45,438.75,Venda
SKU_1493_CLO,19/02/2025,Varejo,1,329.9,39.09,290.81,Venda
SKU_1329_NAV,19/02/2025,Atacado,3,824.7,396.96,142.58,Venda
SKU_1540_MAG,19/02/2025,Varejo,3,509.7,57.69,150.67,Venda
SKU_1389_BAB,19/02/2025,E-commerce,1,139.9,19.05,120.85,Venda
SKU_1673_PEA,19/02/2025,Atacado,10,4099.0,1966.7,213.23,Venda
SKU_1544_PEA,19/02/2025,Varejo,1,199.9,31.05,168.85,Venda
SKU_1506_PAL,19/02/2025,Varejo,1,229.9,28.63,201.27,Venda
SKU_1326_PAS,19/02/2025,Atacado,8,4039.2,1935.36,262.98,Venda
SKU_1488_PEA,19/02/2025,Atacado,6,2039.4,1017.54,170.31,Venda
SKU_1578_TEA,19/02/2025,Atacado,10,1249.0,611.6,63.74,Venda
SKU_1382_ARM,19/02/2025,Atacado,2,379.8,191.16,94.32,Venda
SKU_1693_FLA,19/02/2025,Atacado,2,409.8,177.38,116.21,Venda
SKU_1689_IVO,19/02/2025,Varejo,1,964.9,149.52,815.38,Venda
SKU_1417_BIR,19/02/2025,Varejo,2,559.8,64.2,247.8,Venda
SKU_1597_SHO,19/02/2025,Atacado,8,4239.2,1904.16,291.88,Venda
SKU_1539_BLA,19/02/2025,Atacado,2,699.8,363.94,167.93,Venda
SKU_1436_PAS,19/02/2025,Atacado,10,2799.0,1418.3,138.07,Venda
SKU_1553_DEN,19/02/2025,Atacado,6,1529.4,744.18,130.87,Venda
SKU_1618_SAL,19/02/2025,Varejo,1,179.9,31.61,148.29,Venda
SKU_1285_WHI,19/02/2025,E-commerce,1,879.9,108.37,771.53,Venda
SKU_1668_DEN,19/02/2025,Atacado,6,1619.4,771.3,141.35,Venda
SKU_1676_NAV,19/02/2025,Atacado,6,1019.4,532.92,81.08,Venda
SKU_1765_PAS,19/02/2025,Atacado,3,779.7,370.23,136.49,Venda
SKU_1439_CER,19/02/2025,Atacado,8,1479.2,719.12,95.01,Venda
SKU_1637_WHI,19/02/2025,Atacado,5,4599.5,2065.65,506.77,Venda
SKU_1643_EGR,19/02/2025,Varejo,1,224.9,42.71,182.19,Venda
SKU_1586_EGR,19/02/2025,Atacado,6,1829.4,870.12,159.88,Venda
SKU_1800_SKY,19/02/2025,Atacado,8,2239.2,1175.68,132.94,Venda
SKU_1284_COR,19/02/2025,Varejo,1,709.9,97.96,611.94,Venda
SKU_1562_BLU,19/02/2025,Atacado,6,1859.4,966.12,148.88,Venda
SKU_1615_SHO,19/02/2025,Varejo,1,464.9,55.91,408.99,Venda
SKU_1389_BAB,19/02/2025,Varejo,1,139.9,21.17,118.73,Venda
SKU_1534_MYS,19/02/2025,E-commerce,1,199.9,23.53,176.37,Venda
SKU_1411_BLU,19/02/2025,Atacado,6,1349.4,648.48,116.82,Venda
SKU_1450_MAG,19/02/2025,Varejo,1,409.9,60.55,349.35,Venda
SKU_1476_WHI,19/02/2025,E-commerce,2,549.8,103.18,223.31,Venda
SKU_1582_PAS,19/02/2025,E-commerce,1,229.9,28.41,201.49,Venda
SKU_1278_BAB,19/02/2025,E-commerce,2,2059.8,380.54,839.63,Venda
SKU_1581_COB,19/02/2025,Atacado,10,8549.0,3803.9,474.51,Venda
SKU_1329_MIN,19/02/2025,E-commerce,1,274.9,46.57,228.33,Venda
SKU_1623_EGR,19/02/2025,Varejo,1,914.9,136.3,778.6,Venda
SKU_1351_SAG,19/02/2025,Atacado,5,3449.5,1878.6,314.18,Venda
SKU_1793_MIN,19/02/2025,Atacado,4,759.6,321.88,109.43,Venda
SKU_1503_VAN,19/02/2025,E-commerce,2,459.8,56.7,201.55,Venda
SKU_1394_FOR,19/02/2025,Atacado,5,2349.5,1177.75,234.35,Venda
SKU_1642_SAL,19/02/2025,Varejo,1,224.9,32.35,192.55,Venda
SKU_1297_MIN,19/02/2025,Atacado,3,689.7,395.82,97.96,Venda
SKU_1558_MEX,19/02/2025,Atacado,4,1319.6,742.24,144.34,Venda
SKU_1574_COB,19/02/2025,Atacado,6,3629.4,1739.04,315.06,Venda
SKU_1403_AQU,19/02/2025,Varejo,1,384.9,76.34,308.56,Venda
SKU_1774_MOS,19/02/2025,E-commerce,1,204.9,40.64,164.26,Venda
SKU_1403_AQU,19/02/2025,Atacado,10,3849.0,1759.5,208.95,Venda
SKU_1469_SAL,19/02/2025,Varejo,1,294.9,47.5,247.4,Venda
SKU_1786_TEA,19/02/2025,Atacado,5,899.5,407.75,98.35,Venda
SKU_1493_CLO,19/02/2025,Varejo,1,329.9,50.25,279.65,Venda
SKU_1405_FLA,19/02/2025,Varejo,1,214.9,29.02,185.88,Venda
SKU_1297_MIN,19/02/2025,Varejo,4,919.6,130.48,197.28,Venda
SKU_1380_MIN,19/02/2025,Varejo,1,229.9,39.46,190.44,Venda
SKU_1324_MID,19/02/2025,Varejo,1,329.9,39.19,290.71,Venda
SKU_1658_BAB,19/02/2025,Varejo,1,879.9,98.58,781.32,Venda
SKU_1584_AQU,19/02/2025,Varejo,2,369.8,69.68,150.06,Venda
SKU_1389_SHO,19/02/2025,Atacado,2,279.8,119.28,80.26,Venda
SKU_1753_PAL,19/02/2025,E-commerce,1,789.9,123.22,666.68,Venda
SKU_1426_SEA,19/02/2025,Varejo,1,129.9,13.04,116.86,Venda
SKU_1385_NAV,19/02/2025,Varejo,3,869.7,133.65,245.35,Venda
SKU_1372_DEN,19/02/2025,Varejo,2,679.8,132.84,273.48,Venda
SKU_1380_MIN,19/02/2025,Varejo,1,229.9,37.97,191.93,Venda
SKU_1420_EGR,19/02/2025,Varejo,2,1979.8,292.84,843.48,Venda
SKU_1557_TUR,19/02/2025,Varejo,1,199.9,29.64,170.26,Venda
SKU_1516_CRE,19/02/2025,E-commerce,1,349.9,52.35,297.55,Venda
SKU_1337_MAG,19/02/2025,E-commerce,1,184.9,30.85,154.05,Venda
SKU_1791_ARM,19/02/2025,Varejo,1,264.9,36.01,228.89,Venda
SKU_1427_AQU,19/02/2025,Varejo,2,399.8,60.06,169.87,Venda
SKU_1331_ARM,19/02/2025,Atacado,4,1119.6,481.92,159.42,Venda
SKU_1352_CER,19/02/2025,Atacado,8,2239.2,1043.12,149.51,Venda
SKU_1592_CER,19/02/2025,Varejo,1,209.9,30.81,179.09,Venda
SKU_1522_BIR,19/02/2025,Atacado,8,1199.2,688.64,63.82,Venda
SKU_1505_BLU,19/02/2025,E-commerce,1,234.9,41.04,193.86,Venda
SKU_1381_WHI,19/02/2025,E-commerce,2,549.8,72.98,238.41,Venda
SKU_1545_TEA,19/02/2025,Varejo,2,519.8,59.88,229.96,Venda
SKU_1646_BLU,19/02/2025,Atacado,6,1229.4,516.96,118.74,Venda
SKU_1540_BAL,19/02/2025,E-commerce,1,169.9,33.23,136.67,Venda
SKU_1540_BAL,19/02/2025,E-commerce,2,339.8,35.86,151.97,Venda
SKU_1662_LIG,19/02/2025,E-commerce,1,199.9,29.14,170.76,Venda
SKU_1458_MIN,19/02/2025,E-commerce,2,699.8,129.8,285.0,Venda
SKU_1714_DEE,19/02/2025,Atacado,5,1524.5,770.0,150.9,Venda
SKU_1501_SAL,19/02/2025,Varejo,1,169.9,31.84,138.06,Venda
SKU_1757_PIN,19/02/2025,E-commerce,2,529.8,80.28,224.76,Venda
SKU_1329_MIN,19/02/2025,Varejo,1,274.9,30.05,244.85,Venda
SKU_1329_MIN,19/02/2025,Varejo,1,274.9,46.81,228.09,Venda
SKU_1506_BRI,19/02/2025,Varejo,1,229.9,38.72,191.18,Venda
SKU_1537_SAP,19/02/2025,E-commerce,3,764.7,76.65,229.35,Venda
SKU_1341_HOT,19/02/2025,E-commerce,1,179.9,30.96,148.94,Venda
SKU_1551_ROS,19/02/2025,E-commerce,2,439.8,60.14,189.83,Venda
SKU_1315_WHI,19/02/2025,Varejo,1,344.9,51.33,293.57,Venda
SKU_1278_MOS,19/02/2025,Atacado,6,6179.4,2971.8,534.6,Venda
SKU_1280_PRI,19/02/2025,E-commerce,1,499.9,57.08,442.82,Venda
SKU_1473_BLU,19/02/2025,Varejo,1,179.9,34.07,145.83,Venda
SKU_1375_CLE,19/02/2025,Varejo,1,264.9,28.12,236.78,Venda
SKU_1291_SPA,19/02/2025,Atacado,5,1199.5,557.5,128.4,Venda
SKU_1636_SHO,19/02/2025,Varejo,3,1319.7,193.86,375.28,Venda
SKU_1593_FUC,19/02/2025,Varejo,1,144.9,25.98,118.92,Venda
SKU_1384_SKY,19/02/2025,Varejo,1,519.9,70.08,449.82,Venda
SKU_1556_SAL,19/02/2025,E-commerce,1,204.9,26.3,178.6,Venda
SKU_1636_LIG,19/02/2025,Atacado,8,3519.2,1726.48,224.09,Venda
SKU_1627_BAB,19/02/2025,Varejo,2,659.8,108.52,275.64,Venda
SKU_1650_EGR,19/02/2025,Atacado,10,10049.0,5618.8,443.02,Venda
SKU_1278_MOS,19/02/2025,Atacado,4,4119.6,1764.28,588.83,Venda
SKU_1346_HON,19/02/2025,Varejo,1,264.9,47.92,216.98,Venda
SKU_1535_MOS,19/02/2025,Atacado,4,1219.6,695.52,131.02,Venda
SKU_1296_PEA,19/02/2025,Atacado,5,3249.5,1367.1,376.48,Venda
SKU_1304_TUR,19/02/2025,Atacado,6,2969.4,1562.1,234.55,Venda
SKU_1669_COR,19/02/2025,Varejo,1,199.9,39.37,160.53,Venda
SKU_1552_SAP,19/02/2025,Varejo,1,659.9,76.38,583.52,Venda
SKU_1425_LIG,19/02/2025,Varejo,3,629.7,99.48,176.74,Venda
SKU_1620_BLU,19/02/2025,Atacado,6,1589.4,910.26,113.19,Venda
SKU_1579_DEN,19/02/2025,Atacado,4,919.6,436.84,120.69,Venda
SKU_1349_SEA,19/02/2025,Varejo,1,209.9,31.84,178.06,Venda
SKU_1465_OFF,19/02/2025,E-commerce,1,314.9,47.24,267.66,Venda
SKU_1418_CLE,19/02/2025,Varejo,1,844.9,124.48,720.42,Venda
SKU_1605_VAN,19/02/2025,Atacado,5,1099.5,552.85,109.33,Venda
SKU_1476_CLO,19/02/2025,Varejo,1,274.9,46.05,228.85,Venda
SKU_1438_DEE,19/02/2025,Atacado,10,2049.0,1163.6,88.54,Venda
SKU_1784_EGR,19/02/2025,E-commerce,1,309.9,57.14,252.76,Venda
SKU_1359_BLU,19/02/2025,Atacado,6,2549.4,1214.46,222.49,Venda
SKU_1731_MIN,19/02/2025,Atacado,4,3639.6,1719.12,480.12,Venda
SKU_1491_GAR,19/02/2025,E-commerce,1,134.9,21.98,112.92,Venda
SKU_1564_BLA,19/02/2025,Varejo,1,589.9,93.64,496.26,Venda
SKU_1528_DEN,19/02/2025,Varejo,1,214.9,35.45,179.45,Venda
SKU_1379_WHI,19/02/2025,Varejo,1,484.9,66.67,418.23,Venda
SKU_1410_ROS,19/02/2025,E-commerce,1,1139.9,153.0,986.9,Venda
SKU_1720_PAL,19/02/2025,Atacado,12,2698.8,1251.72,120.59,Venda
SKU_1588_CRE,19/02/2025,Atacado,4,1959.6,1036.8,230.7,Venda
SKU_1600_LIG,19/02/2025,Varejo,1,394.9,44.25,350.65,Venda
SKU_1586_JAD,19/02/2025,E-commerce,2,609.8,82.16,263.82,Venda
SKU_1483_WHI,19/02/2025,Varejo,1,324.9,46.89,278.01,Venda
SKU_1312_NAV,19/02/2025,Varejo,1,249.9,45.64,204.26,Venda
SKU_1588_CRE,19/02/2025,E-commerce,1,489.9,60.9,429.0,Venda
SKU_1523_CRE,19/02/2025,Varejo,2,749.8,137.78,306.01,Venda
SKU_1511_SKY,19/02/2025,E-commerce,1,934.9,179.33,755.57,Venda
SKU_1569_WHI,19/02/2025,Varejo,1,219.9,36.08,183.82,Venda
SKU_1559_BLU,19/02/2025,Varejo,4,4799.6,823.6,994.0,Venda
SKU_1703_PAS,19/02/2025,Atacado,6,1619.4,797.16,137.04,Venda
SKU_1717_CRE,19/02/2025,Varejo,2,519.8,67.88,225.96,Venda
SKU_1547_IVO,19/02/2025,Atacado,3,989.7,470.37,173.11,Venda
SKU_1601_AQU,19/02/2025,Atacado,5,3674.5,1878.3,359.24,Venda
SKU_1642_OFF,19/02/2025,E-commerce,2,449.8,50.16,199.82,Venda
SKU_1327_GAR,19/02/2025,Varejo,1,259.9,43.95,215.95,Venda
SKU_1790_EGR,19/02/2025,Atacado,8,2079.2,878.32,150.11,Venda
SKU_1376_SNO,19/02/2025,Varejo,2,569.8,83.42,243.19,Venda
SKU_1335_CRE,19/02/2025,E-commerce,1,379.9,72.85,307.05,Venda
SKU_1596_BIR,19/02/2025,Atacado,8,2199.2,968.24,153.87,Venda
SKU_1556_HUN,19/02/2025,Atacado,5,1024.5,498.2,105.26,Venda
SKU_1483_WHI,19/02/2025,Atacado,8,2599.2,1344.56,156.83,Venda
SKU_1651_SAL,19/02/2025,Atacado,3,794.7,438.54,118.72,Venda
SKU_1531_SNO,19/02/2025,Varejo,3,1649.7,279.69,456.67,Venda
SKU_1780_LIG,19/02/2025,Atacado,3,1004.7,425.7,193.0,Venda
SKU_1596_BIR,19/02/2025,Varejo,3,824.7,156.3,222.8,Venda
SKU_1514_PEA,19/02/2025,Atacado,8,6639.2,3638.0,375.15,Venda
SKU_1288_BAB,19/02/2025,Atacado,3,719.7,384.3,111.8,Venda
SKU_1559_BLU,19/02/2025,Varejo,3,3599.7,417.12,1060.86,Venda
SKU_1421_LIG,19/02/2025,Atacado,8,1839.2,918.64,115.07,Venda
SKU_1410_JAD,19/02/2025,Varejo,1,1139.9,194.33,945.57,Venda
SKU_1575_AQU,19/02/2025,Atacado,4,3459.6,1652.6,451.75,Venda
SKU_1547_IVO,19/02/2025,Atacado,10,3299.0,1678.7,162.03,Venda
SKU_1340_POW,19/02/2025,Atacado,4,4579.6,2071.92,626.92,Venda
SKU_1362_SEA,19/02/2025,Atacado,5,4774.5,2186.4,517.62,Venda
SKU_1571_BIR,19/02/2025,Atacado,5,1249.5,664.0,117.1,Venda
SKU_1380_TUR,19/02/2025,Atacado,5,1149.5,551.75,119.55,Venda
