Código (SKU),Data da Venda,Canal de Venda,Quantidade Vendida,Receita Bruta (R$),Desconto (R$),Preço Realizado por Unidade (R$),Tipo de Venda
SKU_1845_BAL,31/12/2025,Atacado,6,4919.4,1475.82,573.93,Venda
SKU_1758_HON,31/12/2025,Atacado,5,899.5,314.8,116.94,Venda
SKU_2037_SEA,31/12/2025,E-commerce,2,1449.8,101.48,674.16,Venda
SKU_2056_DEN,31/12/2025,Atacado,2,2069.8,620.94,724.43,Venda
SKU_2066_BLA,31/12/2025,Varejo,2,949.8,66.48,441.66,Venda
SKU_1955_FRE,31/12/2025,E-commerce,1,999.9,0.0,999.9,Venda
SKU_1843_NAV,31/12/2025,Varejo,1,304.9,21.34,283.56,Venda
SKU_1926_IVO,31/12/2025,E-commerce,1,269.9,0.0,269.9,Venda
SKU_1929_COB,31/12/2025,Varejo,1,294.9,0.0,294.9,Venda
SKU_1885_BLA,31/12/2025,Varejo,1,549.9,0.0,549.9,Venda
SKU_1881_CLO,31/12/2025,Varejo,1,244.9,17.14,227.76,Venda
SKU_1843_NAV,31/12/2025,Atacado,5,1524.5,457.35,213.43,Venda
SKU_1956_CLO,31/12/2025,Atacado,10,2099.0,839.6,125.94,Venda
SKU_2104_PEA,31/12/2025,Atacado,2,449.8,179.92,134.94,Venda
SKU_1778_MIN,31/12/2025,Atacado,5,1424.5,498.55,185.19,Venda
SKU_1953_IVO,31/12/2025,Atacado,6,1409.4,422.82,164.43,Venda
SKU_2082_HON,31/12/2025,Varejo,1,509.9,0.0,509.9,Venda
SKU_2020_BAB,31/12/2025,Atacado,2,469.8,211.4,129.2,Venda
SKU_2060_MEX,31/12/2025,E-commerce,2,1869.8,0.0,934.9,Venda
SKU_2059_WHI,31/12/2025,E-commerce,1,639.9,0.0,639.9,Venda
SKU_2088_VAN,31/12/2025,E-commerce,1,1094.9,76.64,1018.26,Venda
SKU_2081_HUN,31/12/2025,E-commerce,1,389.9,0.0,389.9,Venda
SKU_2054_ROY,31/12/2025,Atacado,2,819.8,286.92,266.44,Venda
SKU_2035_AQU,31/12/2025,Atacado,6,1349.4,472.32,146.18,Venda
SKU_2037_SNO,31/12/2025,Varejo,1,724.9,0.0,724.9,Venda
SKU_1936_WHI,31/12/2025,Atacado,8,1039.2,415.68,77.94,Venda
SKU_1906_SHO,31/12/2025,E-commerce,1,294.9,0.0,294.9,Venda
SKU_1813_RAS,31/12/2025,Varejo,1,254.9,0.0,254.9,Venda
SKU_1853_BLU,31/12/2025,Varejo,1,899.9,0.0,899.9,Venda
SKU_1927_CER,31/12/2025,Atacado,4,1199.6,419.84,194.94,Venda
SKU_1816_WHI,31/12/2025,Atacado,3,719.7,287.88,143.94,Venda
SKU_1769_EME,31/12/2025,Atacado,3,974.7,389.88,194.94,Venda
SKU_1785_PAS,31/12/2025,Atacado,8,1959.2,587.76,171.43,Venda
SKU_1795_RAS,31/12/2025,Atacado,4,1199.6,359.88,209.93,Venda
SKU_1909_PEA,31/12/2025,Atacado,6,2699.4,944.76,292.44,Venda
SKU_1784_EGR,31/12/2025,Varejo,2,619.8,128.96,245.42,Venda
SKU_1842_POW,31/12/2025,Varejo,2,1069.8,0.0,534.9,Venda
SKU_1833_NAV,31/12/2025,Varejo,1,229.9,0.0,229.9,Venda
SKU_2109_WHI,31/12/2025,Atacado,10,3199.0,1119.6,207.94,Venda
SKU_1984_PAS,31/12/2025,E-commerce,1,299.9,0.0,299.9,Venda
SKU_1820_PEA,31/12/2025,Atacado,6,1739.4,695.76,173.94,Venda
SKU_1883_BLU,31/12/2025,Varejo,2,449.8,0.0,224.9,Venda
SKU_2083_VAN,31/12/2025,E-commerce,1,234.9,0.0,234.9,Venda
SKU_1856_FLA,31/12/2025,Varejo,1,324.9,0.0,324.9,Venda
SKU_1793_WHI,31/12/2025,Atacado,8,1519.2,455.76,132.93,Venda
SKU_1926_IVO,31/12/2025,Varejo,1,269.9,18.89,251.01,Venda
SKU_2110_TEA,31/12/2025,Atacado,8,1759.2,615.68,142.94,Venda
SKU_2107_SNO,31/12/2025,Atacado,5,2124.5,743.55,276.19,Venda
SKU_1784_EGR,31/12/2025,Varejo,2,619.8,106.54,256.63,Venda
SKU_1686_MOS,31/12/2025,Varejo,2,429.8,72.42,178.69,Venda
SKU_2053_EGR,31/12/2025,Atacado,5,1749.5,612.3,227.44,Venda
SKU_1751_BLU,31/12/2025,Varejo,1,329.9,68.22,261.68,Venda
SKU_1944_PIS,31/12/2025,Atacado,2,799.8,279.92,259.94,Venda
SKU_1979_MAR,31/12/2025,Varejo,1,194.9,0.0,194.9,Venda
SKU_1824_COR,31/12/2025,Atacado,3,1079.7,323.91,251.93,Venda
SKU_1686_MOS,31/12/2025,Varejo,1,214.9,55.01,159.89,Venda
SKU_1746_NAV,31/12/2025,Varejo,1,179.9,32.54,147.36,Venda
SKU_2095_CLO,31/12/2025,Varejo,1,239.9,0.0,239.9,Venda
SKU_2106_HON,31/12/2025,Atacado,4,939.6,281.88,164.43,Venda
SKU_1961_SHO,31/12/2025,Varejo,1,414.9,0.0,414.9,Venda
SKU_1695_CRE,31/12/2025,Varejo,2,419.8,82.1,168.85,Venda
SKU_2058_BUB,31/12/2025,Varejo,1,209.9,0.0,209.9,Venda
SKU_1762_BRI,31/12/2025,Varejo,1,254.9,45.18,209.72,Venda
SKU_2061_POW,31/12/2025,Varejo,1,209.9,0.0,209.9,Venda
SKU_2048_FOR,31/12/2025,Varejo,1,384.9,0.0,384.9,Venda
SKU_2023_SPA,31/12/2025,Varejo,1,159.9,0.0,159.9,Venda
SKU_1933_GAR,31/12/2025,E-commerce,1,224.9,0.0,224.9,Venda
SKU_2072_MIN,31/12/2025,E-commerce,1,269.9,0.0,269.9,Venda
SKU_1833_LIG,31/12/2025,Varejo,1,229.9,0.0,229.9,Venda
SKU_1809_SHO,31/12/2025,Varejo,1,239.9,0.0,239.9,Venda
SKU_1757_PIN,31/12/2025,Atacado,8,2119.2,847.68,158.94,Venda
SKU_1847_MYS,31/12/2025,Varejo,1,269.9,18.89,251.01,Venda
SKU_1748_COB,31/12/2025,Varejo,4,1239.6,199.04,260.14,Venda
SKU_1765_MYS,31/12/2025,Atacado,3,779.7,233.91,181.93,Venda
SKU_1842_POW,31/12/2025,Atacado,4,2139.6,748.84,347.69,Venda
SKU_1701_SPA,31/12/2025,Atacado,2,679.8,203.94,237.93,Venda
SKU_2010_BIR,31/12/2025,Varejo,1,919.9,0.0,919.9,Venda
SKU_2065_DUS,31/12/2025,E-commerce,1,199.9,0.0,199.9,Venda
SKU_1798_OFF,31/12/2025,Atacado,5,2099.5,734.8,272.94,Venda
SKU_1778_TEA,31/12/2025,Varejo,2,569.8,124.92,222.44,Venda
SKU_1961_SHO,31/12/2025,E-commerce,2,829.8,0.0,414.9,Venda
SKU_1757_PIN,31/12/2025,E-commerce,1,264.9,64.28,200.62,Venda
SKU_1820_SPA,31/12/2025,Varejo,1,289.9,0.0,289.9,Venda
SKU_2051_FOR,31/12/2025,Atacado,4,3079.6,1077.84,500.44,Venda
SKU_2087_CER,31/12/2025,E-commerce,1,249.9,0.0,249.9,Venda
SKU_2046_MAR,31/12/2025,Varejo,3,1544.7,0.0,514.9,Venda
SKU_2045_MID,31/12/2025,Varejo,3,584.7,0.0,194.9,Venda
SKU_2012_ROY,31/12/2025,E-commerce,1,819.9,57.39,762.51,Venda
SKU_2059_WHI,31/12/2025,Atacado,5,3199.5,1279.8,383.94,Venda
SKU_1893_BIR,31/12/2025,Varejo,1,629.9,0.0,629.9,Venda
SKU_1926_SHO,31/12/2025,Atacado,6,1619.4,566.76,175.44,Venda
SKU_1890_ROY,31/12/2025,Varejo,1,254.9,17.84,237.06,Venda
SKU_1891_MAR,31/12/2025,Atacado,10,3299.0,989.7,230.93,Venda
SKU_1758_HON,31/12/2025,Varejo,1,179.9,47.41,132.49,Venda
SKU_1847_PAS,31/12/2025,Atacado,2,539.8,161.94,188.93,Venda
SKU_1831_MID,31/12/2025,Varejo,1,334.9,23.44,311.46,Venda
SKU_1711_VAN,31/12/2025,Varejo,1,994.9,290.3,704.6,Venda
SKU_1948_WHI,31/12/2025,Atacado,5,999.5,299.85,139.93,Venda
SKU_1771_PIN,31/12/2025,Varejo,1,264.9,67.86,197.04,Venda
SKU_1811_PIN,31/12/2025,E-commerce,1,689.9,0.0,689.9,Venda
SKU_1813_RAS,31/12/2025,Atacado,4,1019.6,356.88,165.68,Venda
SKU_1723_MOS,31/12/2025,Varejo,2,869.8,245.7,312.05,Venda
SKU_1848_BAL,31/12/2025,Varejo,3,659.7,0.0,219.9,Venda
SKU_1894_AQU,31/12/2025,Atacado,12,3298.8,989.64,192.43,Venda
SKU_1924_TEA,31/12/2025,Atacado,4,2579.6,773.88,451.43,Venda
SKU_2111_ARM,31/12/2025,E-commerce,1,234.9,0.0,234.9,Venda
SKU_1794_LIG,31/12/2025,Atacado,3,629.7,251.88,125.94,Venda
SKU_1826_IVO,31/12/2025,E-commerce,2,969.8,0.0,484.9,Venda
SKU_2079_TUR,31/12/2025,Atacado,4,4279.6,1497.84,695.44,Venda
SKU_1900_HON,31/12/2025,Atacado,4,1699.6,509.88,297.43,Venda
SKU_1905_WHI,31/12/2025,Varejo,1,359.9,0.0,359.9,Venda
SKU_1849_BAB,31/12/2025,Atacado,6,1979.4,791.76,197.94,Venda
SKU_1826_SAP,31/12/2025,Atacado,5,2424.5,727.35,339.43,Venda
SKU_1720_PAL,31/12/2025,Atacado,8,1799.2,629.76,146.18,Venda
SKU_2007_SAG,31/12/2025,Varejo,3,629.7,0.0,209.9,Venda
SKU_1903_PAS,31/12/2025,Varejo,1,329.9,0.0,329.9,Venda
SKU_1834_MAG,31/12/2025,Varejo,1,399.9,0.0,399.9,Venda
SKU_2082_HON,31/12/2025,Atacado,5,2549.5,892.3,331.44,Venda
SKU_1737_SAG,31/12/2025,Varejo,1,769.9,139.16,630.74,Venda
SKU_2052_FLA,31/12/2025,Atacado,4,1199.6,419.84,194.94,Venda
SKU_1721_FRE,31/12/2025,E-commerce,2,839.8,237.34,301.23,Venda
SKU_1730_MIN,31/12/2025,Atacado,3,959.7,383.88,191.94,Venda
SKU_1994_LIM,31/12/2025,Varejo,1,269.9,0.0,269.9,Venda
SKU_1719_WHI,31/12/2025,Atacado,3,959.7,287.91,223.93,Venda
SKU_2117_RAS,31/12/2025,Varejo,1,769.9,0.0,769.9,Venda
SKU_2010_BIR,31/12/2025,Varejo,1,919.9,0.0,919.9,Venda
SKU_1989_MAG,31/12/2025,Atacado,3,1049.7,314.91,244.93,Venda
SKU_1981_SEA,31/12/2025,Atacado,10,5149.0,1802.1,334.69,Venda
SKU_1705_JAD,31/12/2025,Varejo,2,819.8,163.54,328.13,Venda
SKU_1898_EME,31/12/2025,Atacado,6,2909.4,872.82,339.43,Venda
SKU_2042_WHI,31/12/2025,Atacado,3,2294.7,688.41,535.43,Venda
SKU_1739_MOS,31/12/2025,Varejo,4,1019.6,264.24,188.84,Venda
SKU_1889_MAR,31/12/2025,Atacado,8,2159.2,647.76,188.93,Venda
SKU_2016_SAP,31/12/2025,Atacado,4,899.6,314.88,146.18,Venda
SKU_1690_MAG,31/12/2025,Varejo,1,539.9,113.56,426.34,Venda
SKU_2045_MID,31/12/2025,Varejo,1,194.9,0.0,194.9,Venda
SKU_1749_SNO,31/12/2025,Atacado,3,1049.7,419.88,209.94,Venda
SKU_1814_PRI,31/12/2025,E-commerce,1,379.9,0.0,379.9,Venda
SKU_1904_SNO,31/12/2025,Varejo,2,1489.8,0.0,744.9,Venda
SKU_1998_SAL,31/12/2025,Varejo,1,354.9,0.0,354.9,Venda
SKU_2062_DUS,31/12/2025,Atacado,3,419.7,146.88,90.94,Venda
SKU_1849_BAB,31/12/2025,Varejo,2,659.8,0.0,329.9,Venda
SKU_1777_FRE,31/12/2025,Varejo,1,239.9,50.01,189.89,Venda
SKU_1811_PIN,31/12/2025,E-commerce,3,2069.7,0.0,689.9,Venda
SKU_1693_MEX,31/12/2025,Atacado,10,2049.0,614.7,143.43,Venda
SKU_1861_DEE,31/12/2025,Varejo,1,194.9,0.0,194.9,Venda
SKU_1939_LIG,31/12/2025,E-commerce,1,159.9,0.0,159.9,Venda
SKU_1735_MOS,31/12/2025,Varejo,3,809.7,148.92,220.26,Venda
SKU_2057_SNO,01/01/2026,Atacado,3,2834.7,1304.55,510.05,Venda
SKU_1879_WHI,01/01/2026,Atacado,8,2439.2,1105.76,166.68,Venda
SKU_1966_FOR,01/01/2026,Varejo,2,1349.8,98.04,625.88,Venda
SKU_1884_FOR,01/01/2026,E-commerce,1,339.9,30.66,309.24,Venda
SKU_1700_PIS,01/01/2026,Atacado,4,2799.6,1459.6,335.0,Venda
SKU_1806_EME,01/01/2026,Atacado,4,779.6,430.32,87.32,Venda
SKU_1761_SAP,01/01/2026,Varejo,1,1104.9,93.69,1011.21,Venda
SKU_2019_TUR,01/01/2026,Atacado,3,1649.7,924.57,241.71,Venda
SKU_1786_POW,01/01/2026,E-commerce,1,179.9,14.77,165.13,Venda
SKU_2076_SAG,01/01/2026,Atacado,4,1899.6,798.76,275.21,Venda
SKU_2098_SPA,01/01/2026,E-commerce,3,884.7,60.18,274.84,Venda
SKU_2036_MAR,01/01/2026,E-commerce,1,239.9,12.66,227.24,Venda
SKU_1903_DUS,01/01/2026,Atacado,10,3299.0,1458.2,184.08,Venda
SKU_1797_BLU,01/01/2026,Atacado,8,3039.2,1362.72,209.56,Venda
SKU_1856_PAS,01/01/2026,Varejo,1,324.9,19.02,305.88,Venda
SKU_1796_SHO,01/01/2026,E-commerce,1,504.9,39.02,465.88,Venda
SKU_1974_JAD,01/01/2026,Atacado,10,1999.0,845.7,115.33,Venda
SKU_2069_TEA,01/01/2026,Varejo,1,219.9,16.71,203.19,Venda
SKU_1938_PAS,01/01/2026,Varejo,4,3599.6,199.32,850.07,Venda
SKU_1714_DEE,01/01/2026,Varejo,1,304.9,27.55,277.35,Venda
SKU_1732_WHI,01/01/2026,E-commerce,1,1114.9,94.11,1020.79,Venda
SKU_1855_AQU,01/01/2026,Atacado,6,1649.4,803.28,141.02,Venda
SKU_1773_FRE,01/01/2026,Varejo,2,649.8,35.56,307.12,Venda
SKU_2049_PAS,01/01/2026,Varejo,1,214.9,12.51,202.39,Venda
SKU_2098_EME,01/01/2026,E-commerce,1,294.9,24.61,270.29,Venda
SKU_2000_SHO,01/01/2026,Atacado,4,859.6,408.16,112.86,Venda
SKU_2080_VAN,01/01/2026,Varejo,2,479.8,30.12,224.84,Venda
SKU_1851_DEE,01/01/2026,E-commerce,1,214.9,17.44,197.46,Venda
SKU_1992_DEE,01/01/2026,Varejo,3,2774.7,173.16,867.18,Venda
SKU_2090_LIG,01/01/2026,E-commerce,1,264.9,13.49,251.41,Venda
SKU_1911_RAS,01/01/2026,Atacado,3,644.7,282.57,120.71,Venda
SKU_1779_LIG,01/01/2026,Varejo,2,429.8,23.8,203.0,Venda
SKU_1925_PRI,01/01/2026,Varejo,1,364.9,35.64,329.26,Venda
SKU_1762_BRI,01/01/2026,Atacado,5,1274.5,716.2,111.66,Venda
SKU_1917_IVO,01/01/2026,Atacado,5,1874.5,983.75,178.15,Venda
SKU_1858_IVO,01/01/2026,Atacado,8,7199.2,3242.4,494.6,Venda
SKU_1891_BUB,01/01/2026,Atacado,8,2639.2,1125.84,189.17,Venda
SKU_1739_AQU,01/01/2026,Varejo,2,509.8,40.1,234.85,Venda
SKU_2052_FLA,01/01/2026,Varejo,1,299.9,25.53,274.37,Venda
SKU_1795_HUN,01/01/2026,Atacado,5,1499.5,710.25,157.85,Venda
SKU_1713_SNO,01/01/2026,Atacado,6,3029.4,1768.98,210.07,Venda
SKU_1863_POW,01/01/2026,Atacado,5,1274.5,539.85,146.93,Venda
SKU_1824_COR,01/01/2026,Atacado,6,2159.4,1212.06,157.89,Venda
SKU_1861_DEE,01/01/2026,Atacado,3,584.7,273.81,103.63,Venda
SKU_1927_FUC,01/01/2026,Varejo,1,299.9,29.23,270.67,Venda
SKU_1963_SER,01/01/2026,Atacado,3,2084.7,1099.77,328.31,Venda
SKU_2110_TEA,01/01/2026,E-commerce,2,439.8,41.4,199.2,Venda
SKU_1841_WHI,01/01/2026,Varejo,1,144.9,11.05,133.85,Venda
SKU_1841_LIM,01/01/2026,Atacado,5,724.5,316.65,81.57,Venda
SKU_2066_TEA,01/01/2026,Varejo,3,1424.7,121.47,434.41,Venda
SKU_1705_JAD,01/01/2026,E-commerce,1,409.9,33.88,376.02,Venda
SKU_1699_COB,01/01/2026,E-commerce,1,329.9,30.56,299.34,Venda
SKU_2087_CER,01/01/2026,Varejo,1,249.9,24.85,225.05,Venda
SKU_1880_DUS,01/01/2026,E-commerce,1,849.9,62.83,787.07,Venda
SKU_1971_PIN,01/01/2026,E-commerce,1,829.9,45.56,784.34,Venda
SKU_1989_MAG,01/01/2026,Atacado,8,2799.2,1464.64,166.82,Venda
SKU_2064_SAP,01/01/2026,E-commerce,2,799.8,54.66,372.57,Venda
SKU_1877_TEA,01/01/2026,E-commerce,1,574.9,39.0,535.9,Venda
SKU_1831_MID,01/01/2026,Atacado,12,4018.8,2304.84,142.83,Venda
SKU_2105_LIG,01/01/2026,Atacado,4,1359.6,714.48,161.28,Venda
SKU_2055_RAS,01/01/2026,Atacado,4,1839.6,972.96,216.66,Venda
SKU_1683_SHO,01/01/2026,Varejo,1,314.9,29.06,285.84,Venda
SKU_1721_COR,01/01/2026,E-commerce,1,419.9,29.82,390.08,Venda
SKU_1932_COB,01/01/2026,Atacado,3,584.7,362.91,73.93,Venda
SKU_1989_HOT,01/01/2026,Varejo,2,699.8,47.94,325.93,Venda
SKU_1747_TEA,01/01/2026,Varejo,1,174.9,8.91,165.99,Venda
SKU_2030_BRI,01/01/2026,E-commerce,1,344.9,32.63,312.27,Venda
SKU_2026_ROY,01/01/2026,E-commerce,1,1029.9,80.49,949.41,Venda
SKU_1960_NAV,01/01/2026,Atacado,6,1049.4,527.82,86.93,Venda
SKU_1764_MAR,01/01/2026,Varejo,1,234.9,13.86,221.04,Venda
SKU_2048_FOR,01/01/2026,Atacado,2,769.8,372.62,198.59,Venda
SKU_1807_IVO,01/01/2026,Varejo,1,454.9,42.61,412.29,Venda
SKU_2054_SAL,01/01/2026,Varejo,1,409.9,23.4,386.5,Venda
SKU_1973_SKY,01/01/2026,Varejo,1,319.9,24.09,295.81,Venda
SKU_1762_BRI,01/01/2026,Atacado,10,2549.0,1182.9,136.61,Venda
SKU_2014_BRI,01/01/2026,Varejo,3,959.7,71.49,296.07,Venda
SKU_1866_DUS,01/01/2026,Varejo,1,324.9,31.77,293.13,Venda
SKU_1940_HUN,01/01/2026,Varejo,1,1084.9,61.86,1023.04,Venda
SKU_2027_CLE,01/01/2026,Varejo,1,349.9,33.89,316.01,Venda
SKU_1802_OLI,01/01/2026,E-commerce,1,744.9,55.3,689.6,Venda
SKU_2061_BRI,01/01/2026,Varejo,1,209.9,12.3,197.6,Venda
SKU_1840_LIM,01/01/2026,Varejo,1,214.9,20.82,194.08,Venda
SKU_1695_CRE,01/01/2026,Varejo,1,209.9,14.27,195.63,Venda
SKU_1720_PAL,01/01/2026,Atacado,3,674.7,328.89,115.27,Venda
SKU_1991_PIN,01/01/2026,Atacado,3,899.7,418.11,160.53,Venda
SKU_1964_BRI,01/01/2026,Atacado,3,884.7,434.01,150.23,Venda
SKU_2041_MOS,01/01/2026,Varejo,2,439.8,41.2,199.3,Venda
SKU_1728_EGR,01/01/2026,Varejo,1,329.9,26.46,303.44,Venda
SKU_1913_MYS,01/01/2026,E-commerce,1,194.9,18.99,175.91,Venda
SKU_2035_LIG,01/01/2026,Atacado,2,449.8,203.18,123.31,Venda
SKU_1977_TEA,01/01/2026,Atacado,6,1289.4,708.96,96.74,Venda
SKU_1715_HON,01/01/2026,Atacado,4,879.6,402.96,119.16,Venda
SKU_2090_LIG,01/01/2026,Atacado,5,1324.5,622.4,140.42,Venda
SKU_1955_FRE,01/01/2026,Varejo,3,2999.7,162.75,945.65,Venda
SKU_2006_DEN,01/01/2026,Varejo,1,904.9,88.41,816.49,Venda
SKU_1749_BIR,01/01/2026,Varejo,1,349.9,32.78,317.12,Venda
SKU_1722_AQU,01/01/2026,Atacado,4,1299.6,637.72,165.47,Venda
SKU_1933_SNO,01/01/2026,Varejo,1,224.9,16.39,208.51,Venda
SKU_1857_PAS,01/01/2026,Atacado,3,719.7,355.23,121.49,Venda
SKU_1850_PRI,01/01/2026,Atacado,4,819.6,351.88,116.93,Venda
SKU_1879_COR,01/01/2026,Atacado,3,914.7,418.71,165.33,Venda
SKU_1865_CRE,01/01/2026,Varejo,1,249.9,22.58,227.32,Venda
SKU_2021_SAL,01/01/2026,Atacado,6,1139.4,486.18,108.87,Venda
SKU_1984_PIN,01/01/2026,Varejo,3,899.7,70.53,276.39,Venda
SKU_1873_BLA,01/01/2026,Atacado,5,2249.5,1141.45,221.61,Venda
SKU_1909_SPA,01/01/2026,Atacado,3,1349.7,597.69,250.67,Venda
SKU_2015_OLI,01/01/2026,Atacado,4,1259.6,550.72,177.22,Venda
SKU_1722_PAS,01/01/2026,Varejo,4,1299.6,129.6,292.5,Venda
SKU_2075_COR,01/01/2026,Varejo,2,479.8,42.08,218.86,Venda
SKU_1982_PIS,01/01/2026,Varejo,1,224.9,18.59,206.31,Venda
SKU_2032_LIM,01/01/2026,Varejo,1,254.9,13.67,241.23,Venda
SKU_1817_BUB,01/01/2026,Varejo,1,219.9,15.7,204.2,Venda
SKU_1759_CLE,01/01/2026,Atacado,3,809.7,437.25,124.15,Venda
SKU_1736_JAD,01/01/2026,Atacado,8,2599.2,1250.64,168.57,Venda
SKU_1723_MOS,01/01/2026,Atacado,6,2609.4,1234.56,229.14,Venda
SKU_1988_WHI,01/01/2026,Atacado,3,1274.7,732.84,180.62,Venda
SKU_1975_PAS,01/01/2026,Atacado,2,889.8,422.22,233.79,Venda
SKU_2023_MID,01/01/2026,Varejo,1,159.9,14.51,145.39,Venda
SKU_1716_SAL,01/01/2026,Varejo,3,494.7,29.85,154.95,Venda
SKU_1680_NAV,01/01/2026,Atacado,6,2009.4,865.8,190.6,Venda
SKU_1888_NAV,01/01/2026,Varejo,1,199.9,13.68,186.22,Venda
SKU_2004_MIN,01/01/2026,Varejo,2,449.8,44.64,202.58,Venda
SKU_1849_GAR,01/01/2026,Varejo,3,989.7,65.61,308.03,Venda
SKU_1870_AQU,01/01/2026,Varejo,2,459.8,28.66,215.57,Venda
SKU_1726_PAS,01/01/2026,E-commerce,1,429.9,40.77,389.13,Venda
SKU_2083_GAR,01/01/2026,Varejo,1,234.9,15.06,219.84,Venda
SKU_2015_OLI,01/01/2026,Varejo,1,314.9,17.13,297.77,Venda
SKU_1840_FOR,01/01/2026,Atacado,3,644.7,271.71,124.33,Venda
SKU_1812_HOT,01/01/2026,Varejo,1,659.9,62.51,597.39,Venda
SKU_1737_DEE,01/01/2026,Atacado,6,4619.4,2347.92,378.58,Venda
SKU_1721_FRE,01/01/2026,Atacado,4,1679.6,725.8,238.45,Venda
SKU_2098_SPA,01/01/2026,Atacado,8,2359.2,1062.4,162.1,Venda
SKU_1904_CLE,01/01/2026,E-commerce,1,744.9,42.18,702.72,Venda
SKU_1958_PAS,01/01/2026,Varejo,1,184.9,10.85,174.05,Venda
SKU_1743_CLO,01/01/2026,Atacado,8,3519.2,1592.4,240.85,Venda
SKU_1786_TEA,01/01/2026,E-commerce,1,179.9,12.22,167.68,Venda
SKU_2017_FRE,01/01/2026,E-commerce,1,284.9,16.37,268.53,Venda
SKU_1982_PIS,01/01/2026,Atacado,12,2698.8,1528.56,97.52,Venda
SKU_2084_GAR,01/01/2026,E-commerce,1,254.9,20.48,234.42,Venda
SKU_2048_FOR,01/01/2026,Atacado,5,1924.5,1009.9,182.92,Venda
SKU_1704_PEA,01/01/2026,Varejo,1,334.9,24.47,310.43,Venda
SKU_1929_COB,01/01/2026,E-commerce,1,294.9,24.88,270.02,Venda
SKU_2081_HUN,01/01/2026,Varejo,1,389.9,27.03,362.87,Venda
SKU_2060_VAN,01/01/2026,Atacado,6,5609.4,2391.72,536.28,Venda
SKU_1876_AQU,01/01/2026,E-commerce,1,199.9,17.5,182.4,Venda
SKU_2036_MAR,01/01/2026,E-commerce,2,479.8,36.68,221.56,Venda
SKU_2049_PAS,01/01/2026,Varejo,2,429.8,32.14,198.83,Venda
SKU_1795_RAS,01/01/2026,Atacado,6,1799.4,890.46,151.49,Venda
SKU_1743_CLO,01/01/2026,Varejo,2,879.8,48.86,415.47,Venda
SKU_1859_PEA,01/01/2026,Atacado,3,1289.7,600.93,229.59,Venda
SKU_2039_OLI,01/01/2026,Atacado,6,6149.4,3403.68,457.62,Venda
SKU_1728_EGR,01/01/2026,Atacado,2,659.8,289.54,185.13,Venda
SKU_1812_HOT,01/01/2026,Varejo,1,659.9,60.61,599.29,Venda
SKU_1706_BLA,01/01/2026,Varejo,1,184.9,11.57,173.33,Venda
SKU_1929_PEA,01/01/2026,Varejo,1,294.9,29.19,265.71,Venda
SKU_2021_SAL,01/01/2026,E-commerce,1,189.9,15.02,174.88,Venda
SKU_1776_BIR,01/01/2026,Atacado,2,659.8,306.04,176.88,Venda
SKU_1841_LIM,01/01/2026,Atacado,10,1449.0,714.1,73.49,Venda
SKU_1836_MID,01/01/2026,Atacado,8,5719.2,2665.28,381.74,Venda
SKU_1770_JAD,01/01/2026,E-commerce,1,219.9,15.03,204.87,Venda
SKU_1751_BLU,01/01/2026,Varejo,1,329.9,22.85,307.05,Venda
SKU_1898_WHI,01/01/2026,Atacado,6,2909.4,1500.78,234.77,Venda
SKU_1903_PAS,01/01/2026,Atacado,5,1649.5,888.2,152.26,Venda
SKU_1914_BIR,01/01/2026,Atacado,8,1599.2,700.8,112.3,Venda
SKU_1800_MOS,01/01/2026,Atacado,5,1399.5,612.65,157.37,Venda
SKU_1987_MYS,01/01/2026,Varejo,1,1119.9,76.94,1042.96,Venda
SKU_2019_SAG,01/01/2026,E-commerce,1,549.9,51.62,498.28,Venda
SKU_1776_BIR,01/01/2026,Varejo,1,329.9,20.09,309.81,Venda
SKU_1685_COB,01/01/2026,Atacado,4,2659.6,1197.36,365.56,Venda
SKU_2040_MIN,01/01/2026,Varejo,1,294.9,24.49,270.41,Venda
SKU_1726_BUB,01/01/2026,Atacado,3,1289.7,655.47,211.41,Venda
SKU_1981_SEA,01/01/2026,E-commerce,2,1029.8,81.46,474.17,Venda
SKU_1917_IVO,01/01/2026,Varejo,2,749.8,55.22,347.29,Venda
SKU_2076_SAG,01/01/2026,E-commerce,1,474.9,31.23,443.67,Venda
SKU_1921_PIN,01/01/2026,Varejo,3,749.7,52.74,232.32,Venda
SKU_1934_COB,01/01/2026,Atacado,8,2079.2,971.76,138.43,Venda
SKU_2034_DUS,01/01/2026,Atacado,5,849.5,361.55,97.59,Venda
SKU_1726_BUB,01/01/2026,Varejo,3,1289.7,90.3,399.8,Venda
SKU_1962_LIG,01/01/2026,Atacado,3,644.7,359.22,95.16,Venda
SKU_1735_MOS,01/01/2026,Atacado,3,809.7,382.29,142.47,Venda
SKU_2007_LIG,01/01/2026,Atacado,2,419.8,241.94,88.93,Venda
SKU_2065_OFF,01/01/2026,Atacado,5,999.5,506.55,98.59,Venda
SKU_1899_SAP,01/01/2026,Varejo,2,449.8,34.2,207.8,Venda
SKU_2061_BRI,01/01/2026,Atacado,12,2518.8,1396.8,93.5,Venda
SKU_1846_PAS,01/01/2026,Varejo,2,699.8,66.56,316.62,Venda
SKU_1940_BIR,01/01/2026,Varejo,1,1084.9,88.22,996.68,Venda
SKU_1725_BAB,01/01/2026,Atacado,10,2449.0,1294.2,115.48,Venda
